,PID,Address,Coords4,latitude,longitude
1313,534431050,"720 MURRAY DR, Ames, Iowa, USA","720 Murray Dr, Ames, IA 50010, USA",42.0390308,-93.621424
1314,528344060,"3211 MAGNOLIA CIR, Ames, Iowa, USA","3211 Magnolia Cir, Ames, IA 50014, USA",42.053014,-93.652845
1315,909452114,"1309 BIG BLUESTEM CT, Ames, Iowa, USA","1309 Big Bluestem Ct, Ames, IA 50014, USA",42.0105188,-93.64523539999999
1316,909455040,"1506 LITTLE BLUESTEM CT, Ames, Iowa, USA","1506 Little Bluestem Ct, Ames, IA 50014, USA",42.009134,-93.646275
1317,534276190,"2021 FERNDALE AVE, Ames, Iowa, USA","2021 Ferndale Ave, Ames, IA 50010, USA",42.0428298,-93.62160209999999
1318,907253060,"4916 HEMINGWAY DR, Ames, Iowa, USA","4916 Hemingway Dr, Ames, IA 50014, USA",42.018354,-93.68618900000001
1319,902329090,"700 KELLOGG AVE, Ames, Iowa, USA","700 Kellogg Ave, Ames, IA 50010, USA",42.0280968,-93.61348939999999
1320,527453160,"1119 KENNEDY ST, Ames, Iowa, USA","1119 Kennedy St, Ames, IA 50010, USA",42.05079,-93.62683700000001
1321,903233080,"1021 HARDING AVE, Ames, Iowa, USA","1021 Harding Ave, Ames, IA 50010, USA",42.0321474,-93.6216615
1322,528292060,"2416 GRANT CIR, Ames, Iowa, USA","2416 Grant Cir, Ames, IA 50010, USA",42.0567416,-93.6421074
1323,909256120,"715 LYNN AVE, Ames, Iowa, USA","715 Lynn Ave, Ames, IA 50014, USA",42.0155772,-93.64658159999999
1324,906223220,"1003 VERMONT CT, Ames, Iowa, USA","1003 Vermont Ct, Ames, IA 50014, USA",42.0307787,-93.6824297
1325,535153150,"2312 CLARK AVE, Ames, Iowa, USA","2312 Clark Ave, Ames, IA 50010, USA",42.0453402,-93.6173082
1326,527163080,"3804 EISENHOWER AVE, Ames, Iowa, USA","3804 Eisenhower Ave, Ames, IA 50010, USA",42.0583865,-93.6377127
1327,907414080,"4812 WALLER ST, Ames, Iowa, USA","4812 Waller St, Ames, IA 50014, USA",42.01350540000001,-93.6849261
1328,527402090,"1309 JEFFERSON ST, Ames, Iowa, USA","1309 Jefferson St, Ames, IA 50010, USA",42.0555477,-93.62809829999999
1329,535426260,"1605 CRESTWOOD CIR, Ames, Iowa, USA","1605 Crestwood Cir, Ames, IA 50010, USA",42.03876169999999,-93.60601109999999
1330,528322020,"3240 EVERGREEN RD, Ames, Iowa, USA","3240 Evergreen Rd, Ames, IA 50014, USA",42.0532899,-93.6565809
1331,908152180,"407 JEFFREY LN 409, Ames, Iowa, USA","407 Jeffrey Ln, Ames, IA 50014, USA",42.019282,-93.6746637
1332,909131170,"327 STANTON AVE, Ames, Iowa, USA","327 Stanton Ave, Ames, IA 50014, USA",42.0194892,-93.64871939999999
1333,527146135,"4019 STONE BROOKE RD, Ames, Iowa, USA","4019 Stone Brooke Rd, Ames, IA 50010, USA",42.0603179,-93.6315766
1334,907255010,"527 BROWN CT, Ames, Iowa, USA","527 Brown Ct, Ames, IA 50014, USA",42.0172856,-93.6857385
1335,528142110,"3049 HARRISON RD, Ames, Iowa, USA","3049 Harrison Rd, Ames, IA 50010, USA",42.0599522,-93.6534918
1336,533223030,"2508 EATON AVE, Ames, Iowa, USA","2508 Eaton Ave, Ames, IA 50010, USA",42.04670309999999,-93.64526099999999
1337,907131120,"5312 NORRIS ST, Ames, Iowa, USA","5312 Norris St, Ames, IA 50014, USA",42.020775,-93.69079119999999
1338,534201130,"2507 TYLER AVE, Ames, Iowa, USA","2507 Tyler Ave, Ames, IA 50010, USA",42.0467381,-93.628215
1339,528366050,"3120 SYCAMORE RD, Ames, Iowa, USA","3120 Sycamore Rd, Ames, IA 50014, USA",42.0493543,-93.6540462
1340,528340030,"3031 BAYBERRY RD, Ames, Iowa, USA","3031 Bayberry Rd, Ames, IA 50014, USA",42.0537244,-93.6532344
1341,903475020,"924 6TH ST, Ames, Iowa, USA","924 6th St, Ames, IA 50010, USA",42.0266072,-93.62379589999999
1342,908152290,"403 BEEDLE DR, Ames, Iowa, USA","403 Beedle Dr, Ames, IA 50014, USA",42.0188563,-93.6734752
1343,527163100,"3812 EISENHOWER AVE, Ames, Iowa, USA","3812 Eisenhower Ave, Ames, IA 50010, USA",42.0587327,-93.6377523
1344,916477020,"2402 SUNDOWN DR, Ames, Iowa, USA","2402 Sundown Dr, Ames, IA 50014, USA",41.9940274,-93.6484823
1345,535456010,"1325 MAXWELL AVE 1327, Ames, Iowa, USA","1325 Maxwell Ave, Ames, IA 50010, USA",42.0355383,-93.6071783
1346,534129080,"1700 PIERCE CT, Ames, Iowa, USA","1700 Pierce Ct, Ames, IA 50010, USA",42.0462094,-93.63139849999999
1347,535101020,"2721 KELLOGG AVE, Ames, Iowa, USA","2721 Kellogg Ave, Ames, IA 50010, USA",42.048983,-93.6187527
1348,528320060,"3327 GOLDENROD CIR, Ames, Iowa, USA","3327 Goldenrod Cir, Ames, IA 50014, USA",42.0538024,-93.6582693
1349,903234220,"1106 HARDING AVE, Ames, Iowa, USA","1106 Harding Ave, Ames, IA 50010, USA",42.0324141,-93.6211668
1350,911370520,"1516 GOLDEN ASPEN DR, Ames, Iowa, USA","1516 Golden Aspen Dr, Ames, IA 50010, USA",42.008806,-93.615985
1351,528218020,"4309 CRESTMOOR AVE, Ames, Iowa, USA","4309 Crestmoor Ave, Ames, IA 50010, USA",42.06323829999999,-93.64666079999999
1352,902325050,"817 KELLOGG AVE, Ames, Iowa, USA","817 Kellogg Ave, Ames, IA 50010, USA",42.0296223,-93.6141226
1353,905427070,"543 FOREST GLEN, Ames, Iowa, USA","543 Forest Glen, Ames, IA 50014, USA",42.0280295,-93.6608359
1354,907252050,"4927 HEMINGWAY DR, Ames, Iowa, USA","4927 Hemingway Dr, Ames, IA 50014, USA",42.0181175,-93.6869075
1355,907253130,"4730 HEMINGWAY DR, Ames, Iowa, USA","4730 Hemingway Dr, Ames, IA 50014, USA",42.0185779,-93.68399490000002
1356,903429080,"702 HODGE AVE, Ames, Iowa, USA","702 Hodge Ave, Ames, IA 50010, USA",42.0279851,-93.6213449
1357,527451060,"1450 TRUMAN PL, Ames, Iowa, USA","1450 Truman Pl, Ames, IA 50010, USA",42.0523069,-93.6294609
1358,907418040,"822 POE AVE, Ames, Iowa, USA","822 Poe Ave, Ames, IA 50014, USA",42.0153685,-93.6834599
1359,911226030,"116 CHERRY AVE, Ames, Iowa, USA","116 Cherry Ave, Ames, IA 50010, USA",42.022219,-93.60410209999999
1360,535402230,"133 E O NEIL DR, Ames, Iowa, USA","133 E O'Neil Dr, Ames, IA 50010, USA",42.0401165,-93.6089983
1361,527427230,"3409 POLARIS DR, Ames, Iowa, USA","3409 Polaris Dr, Ames, IA 50010, USA",42.0556151,-93.6245903
1362,903204030,"1212 13TH ST, Ames, Iowa, USA","1212 13th St, Ames, IA 50010, USA",42.0343381,-93.62631209999999
1363,923225360,"548 MEADOW CT, Ames, Iowa, USA","548 Meadow Ct, Ames, IA 50010, USA",41.9917414,-93.6039012
1364,923225360,"548 MEADOW CT, Ames, Iowa, USA","548 Meadow Ct, Ames, IA 50010, USA",41.9917414,-93.6039012
1365,903202120,"1036 RIDGEWOOD AVE, Ames, Iowa, USA","1036 Ridgewood Ave, Ames, IA 50010, USA",42.0325611,-93.62631209999999
1366,527455050,"1124 JOHNSON ST, Ames, Iowa, USA","1124 Johnson St, Ames, IA 50010, USA",42.049453,-93.62566699999999
1367,903231190,"1024 CURTISS AVE, Ames, Iowa, USA","1024 Curtiss Ave, Ames, IA 50010, USA",42.03212,-93.6243726
1368,528275110,"3814 BRICKMAN AVE, Ames, Iowa, USA","3814 Brickman Ave, Ames, IA 50010, USA",42.05918519999999,-93.6429785
1369,906202040,"1118 OKLAHOMA DR, Ames, Iowa, USA","1118 Oklahoma Dr, Ames, IA 50014, USA",42.03236039999999,-93.68527680000001
1370,902401130," , Ames, Iowa, USA","Ames, IA, USA",42.0307812,-93.63191309999999
1371,528382030,"2907 ARROWWOOD CIR, Ames, Iowa, USA","2907 Arrowwood Cir, Ames, IA 50014, USA",42.0528495,-93.6503831
1372,907200190,"5113 SCHUBERT ST, Ames, Iowa, USA","5113 Schubert St, Ames, IA 50014, USA",42.0214981,-93.68631309999999
1373,531451110,"1405 INDIANA AVE, Ames, Iowa, USA","1405 Indiana Ave, Ames, IA 50014, USA",42.035508,-93.68675499999999
1374,906340130,"5217 TABOR DR, Ames, Iowa, USA","5217 Tabor Dr, Ames, IA 50014, USA",42.0267085,-93.68888899999999
1375,923400025,"202 KEN MARIL RD, Ames, Iowa, USA","202 Ken Maril Rd, Ames, IA 50010, USA",41.9863214,-93.6089417
1376,528480130,"2527 CLAYTON DR, Ames, Iowa, USA","2527 Clayton Dr, Ames, IA 50010, USA",42.0514498,-93.6433744
1377,534277070,"2119 FURMAN DR, Ames, Iowa, USA","2119 Furman Dr, Ames, IA 50010, USA",42.0442202,-93.62160209999999
1378,907203060,"4901 SCHUBERT ST, Ames, Iowa, USA","4901 Schubert St, Ames, IA 50014, USA",42.0212405,-93.6834995
1379,528480160,"2615 CLAYTON DR, Ames, Iowa, USA","2615 Clayton Dr, Ames, IA 50010, USA",42.0514671,-93.6440475
1380,907135050,"5440 FROST DR, Ames, Iowa, USA","5440 Frost Dr, Ames, IA 50014, USA",42.0193904,-93.69239639999999
1381,916403010,"2726 WHITE OAK DR, Ames, Iowa, USA","2726 White Oak Dr, Ames, IA 50014, USA",41.99766779999999,-93.6464431
1382,528482020,"2422 KINGSTON DR, Ames, Iowa, USA","2422 Kingston Dr, Ames, IA 50010, USA",42.0520494,-93.6415135
1383,905451320,"3630 STORY ST, Ames, Iowa, USA","3630 Story St, Ames, IA 50014, USA",42.0239652,-93.66775070000001
1384,907135260,"5418 FROST DR, Ames, Iowa, USA","5418 Frost Dr, Ames, IA 50014, USA",42.0187637,-93.6920595
1385,527455280,"2810 NORTHWESTERN AVE, Ames, Iowa, USA","2810 Northwestern Ave, Ames, IA 50010, USA",42.0487761,-93.62654959999999
1386,527451400,"1318 BARKLEY CT, Ames, Iowa, USA","1318 Barkley Ct, Ames, IA 50010, USA",42.0515607,-93.6276116
1387,528290030,"3837 WELBECK DR, Ames, Iowa, USA","3837 Welbeck Dr, Ames, IA 50010, USA",42.0596482,-93.64420589999999
1388,535154080,"327 22ND ST, Ames, Iowa, USA","327 22nd St, Ames, IA 50010, USA",42.044068,-93.6153889
1389,909276110,"2007 COUNTRY CLUB BLVD, Ames, Iowa, USA","2007 Country Club Blvd, Ames, IA 50014, USA",42.01926419999999,-93.6399694
1390,914476010,"622 CRYSTAL ST, Ames, Iowa, USA","622 Crystal St, Ames, IA 50010, USA",41.9967,-93.6035383
1391,535451210,"1430 CARROLL AVE, Ames, Iowa, USA","1430 Carroll Ave, Ames, IA 50010, USA",42.0368619,-93.60870159999999
1392,916402115,"2507 WHITE OAK DR, Ames, Iowa, USA","2507 White Oak Dr, Ames, IA 50014, USA",41.9997651,-93.64612629999999
1393,527375160,"1608 TRUMAN DR, Ames, Iowa, USA","1608 Truman Dr, Ames, IA 50010, USA",42.0521915,-93.6321308
1394,527252080,"3811 HOOVER AVE, Ames, Iowa, USA","3811 Hoover Ave, Ames, IA 50010, USA",42.058728,-93.630072
1395,916380060,"3107 RED FOX RD, Ames, Iowa, USA","3107 Red Fox Road, Ames, IA 50014, USA",41.9941222,-93.6534126
1396,533125080,"3133 MAPLEWOOD RD, Ames, Iowa, USA","3133 Maplewood Rd, Ames, IA 50014, USA",42.04808,-93.65487499999999
1397,908275180,"317 HILLTOP RD, Ames, Iowa, USA","317 Hilltop Rd, Ames, IA 50014, USA",42.0194574,-93.66371029999999
1398,528348030,"2910 BAYBERRY RD, Ames, Iowa, USA","2910 Bayberry Rd, Ames, IA 50014, USA",42.053255,-93.650346
1399,907252190,"4717 HEMINGWAY DR, Ames, Iowa, USA","4717 Hemingway Dr, Ames, IA 50014, USA",42.0190343,-93.6836184
1400,527190220,"1601 WOODHAVEN CIR, Ames, Iowa, USA","1601 Woodhaven Cir, Ames, IA 50010, USA",42.0583748,-93.63197249999999
1401,534425015,"1925 HUNZIKER DR, Ames, Iowa, USA","1925 Hunziker Dr, Ames, IA 50010, USA",42.0417769,-93.6249861
1402,528172060,"3016 HARRISON RD, Ames, Iowa, USA","3016 Harrison Rd, Ames, IA 50010, USA",42.0592514,-93.6518483
1403,909455060,"1510 LITTLE BLUESTEM CT, Ames, Iowa, USA","1510 Little Bluestem Ct, Ames, IA 50014, USA",42.00917099999999,-93.646557
1404,527164120,"3832 BROOKDALE AVE, Ames, Iowa, USA","3832 Brookdale Ave, Ames, IA 50010, USA",42.0590431,-93.6364854
1405,534477270,"1504 MARSTON AVE, Ames, Iowa, USA","1504 Marston Ave, Ames, IA 50010, USA",42.036972,-93.623335
1406,527105050,"3913 BERKSHIRE AVE, Ames, Iowa, USA","3913 Berkshire Ave, Ames, IA 50010, USA",42.06051129999999,-93.6392121
1407,906394040,"124 HARTFORD DR, Ames, Iowa, USA","124 Hartford Dr, Ames, IA 50014, USA",42.0237549,-93.6888295
1408,902206240,"922 DUFF AVE, Ames, Iowa, USA","922 Duff Ave, Ames, IA 50010, USA",42.0310177,-93.61028429999999
1409,909253010,"2332 DONALD ST, Ames, Iowa, USA","2332 Donald St, Ames, IA 50014, USA",42.0167723,-93.6478884
1410,909279080,"2108 HUGHES AVE, Ames, Iowa, USA","2108 Hughes Ave, Ames, IA 50014, USA",42.0168756,-93.6428751
1411,907290040,"621 SHELLEY AVE, Ames, Iowa, USA","621 Shelley Ave, Ames, IA 50014, USA",42.016875,-93.68303
1412,535457020,"1315 GLENDALE AVE, Ames, Iowa, USA","1315 Glendale Ave, Ames, IA 50010, USA",42.0351843,-93.6061496
1413,902204120,"1120 CARROLL AVE, Ames, Iowa, USA","1120 Carroll Ave, Ames, IA 50010, USA",42.03276959999999,-93.6086225
1414,535301170,"1912 WILSON AVE, Ames, Iowa, USA","1912 Wilson Ave, Ames, IA 50010, USA",42.0411988,-93.6181986
1415,923228230,"727 GARNET DR, Ames, Iowa, USA","727 Garnet Dr, Ames, IA 50010, USA",41.9918196,-93.6017804
1416,923202060,"3405 EMERALD DR, Ames, Iowa, USA","3405 Emerald Dr, Ames, IA 50010, USA",41.9918997,-93.6086818
1417,904302260,"250 CAMPUS AVE 248, Ames, Iowa, USA","250 Campus Ave, Ames, IA 50014, USA",42.0271186,-93.6566799
1418,909275250,"430 ASH AVE, Ames, Iowa, USA","430 Ash Ave, Ames, IA 50014, USA",42.0180944,-93.6439683
1419,531452080,"1412 INDIANA AVE, Ames, Iowa, USA","1412 Indiana Ave, Ames, IA 50014, USA",42.0357543,-93.6859786
1420,528138020,"4112 HASTINGS AVE, Ames, Iowa, USA","4112 Hastings Ave, Ames, IA 50010, USA",42.0611719,-93.6521651
1421,905101330,"3915 QUEBEC ST, Ames, Iowa, USA","3915 Quebec St, Ames, IA 50014, USA",42.0335565,-93.6722733
1422,916475110,"2321 SUNDOWN DR, Ames, Iowa, USA","2321 Sundown Dr, Ames, IA 50014, USA",41.9945113,-93.6478488
1423,534128020,"1630 JOHNSON ST, Ames, Iowa, USA","1630 Johnson St, Ames, IA 50010, USA",42.0486665,-93.6329099
1424,909475300,"2133 CONEFLOWER CT, Ames, Iowa, USA","2133 Coneflower Ct, Ames, IA 50014, USA",42.0091689,-93.6439287
1425,527358090,"2966 MONROE DR, Ames, Iowa, USA","2966 Monroe Dr, Ames, IA 50010, USA",42.0512071,-93.6345654
1426,909250120,"419 LYNN AVE, Ames, Iowa, USA","419 Lynn Ave, Ames, IA 50014, USA",42.0183942,-93.6467004
1427,909254150,"620 LYNN AVE, Ames, Iowa, USA","620 Lynn Ave, Ames, IA 50014, USA",42.0162878,-93.6461065
1428,905202190,"1010 JARRETT CIR, Ames, Iowa, USA","1010 Jarrett Cir, Ames, IA 50014, USA",42.031662,-93.667554
1429,527353060,"2129 STEVENSON DR, Ames, Iowa, USA","2129 Stevenson Dr, Ames, IA 50010, USA",42.05248599999999,-93.63833299999999
1430,905478220,"3123 STORY ST, Ames, Iowa, USA","3123 Story St, Ames, IA 50014, USA",42.023943,-93.6605613
1431,902456015,"115 CENTER AVE, Ames, Iowa, USA","115 Center Ave, Ames, IA 50010, USA",42.0234697,-93.6070398
1432,916402015,"2505 GREEN HILLS DR, Ames, Iowa, USA","2505 Green Hills Dr, Ames, IA 50014, USA",41.9997803,-93.64503739999999
1433,905426100,"413 HAWTHORNE  AVE, Ames, Iowa, USA","413 Hawthorne Ave, Ames, IA 50014, USA",42.0269955,-93.6629775
1434,923228220,"721 MEADOW PL, Ames, Iowa, USA","721 Meadow Pl, Ames, IA 50010, USA",41.9918749,-93.60144299999999
1435,527182020,"3916 FLETCHER BLVD, Ames, Iowa, USA","3916 Fletcher Blvd, Ames, IA 50010, USA",42.059599,-93.634231
1436,528175060,"2905 ROXBORO DR, Ames, Iowa, USA","2905 Roxboro Dr, Ames, IA 50010, USA",42.05857899999999,-93.64976
1437,909451180,"1505 LITTLE BLUESTEM CT UNIT 106, Ames, Iowa, USA","1505 Little Bluestem Ct UNIT 106, Ames, IA 50014, USA",42.0095691,-93.6466105
1438,908102040,"234 SOUTH DAKOTA AVE 236, Ames, Iowa, USA","234 S Dakota Ave, Ames, IA 50014, USA",42.019937,-93.678304
1439,903230110,"1011 CURTISS AVE, Ames, Iowa, USA","1011 Curtiss Ave, Ames, IA 50010, USA",42.0316789,-93.62488719999999
1440,906223210,"1007 VERMONT CT, Ames, Iowa, USA","1007 Vermont Ct, Ames, IA 50014, USA",42.0309918,-93.6824098
1441,527377030,"1509 JACKSON DR, Ames, Iowa, USA","1509 Jackson Dr, Ames, IA 50010, USA",42.049934,-93.6310791
1442,905101260,"3815 QUEBEC ST, Ames, Iowa, USA","3815 Quebec St, Ames, IA 50014, USA",42.0335699,-93.67040519999999
1443,903426180,"807 HODGE AVE, Ames, Iowa, USA","807 Hodge Ave, Ames, IA 50010, USA",42.02912250000001,-93.6219665
1444,916475020,"2402 SUNCREST DR, Ames, Iowa, USA","2402 Suncrest Dr, Ames, IA 50014, USA",41.9950894,-93.6484742
1445,905200490,"1210 GARFIELD CIR, Ames, Iowa, USA","1210 Garfield Cir, Ames, IA 50014, USA",42.0336029,-93.6688228
1446,905401045,"516 OLIVER CIR, Ames, Iowa, USA","516 Oliver Cir, Ames, IA 50014, USA",42.02940419999999,-93.6658739
1447,902205090,"1106 STAFFORD AVE, Ames, Iowa, USA","1106 Stafford Ave, Ames, IA 50010, USA",42.0323395,-93.6075542
1448,910205130,"210 S HAZEL AVE, Ames, Iowa, USA","210 S Hazel Ave, Ames, IA 50010, USA",42.0211974,-93.6264704
1449,528280130,"2427 WELBECK DR, Ames, Iowa, USA","2427 Welbeck Dr, Ames, IA 50010, USA",42.0581627,-93.6423449
1450,534127130,"2638 CLEVELAND DR, Ames, Iowa, USA","2638 Cleveland Dr, Ames, IA 50010, USA",42.0483246,-93.6335163
1451,526353030,"3004 NORTHWOOD DR, Ames, Iowa, USA","3004 Northwood Dr, Ames, IA 50010, USA",42.051452,-93.61699159999999
1452,903481100,"1017 N 2ND ST, Ames, Iowa, USA","1017 N 2nd St, Ames, IA 50010, USA",42.0242312,-93.6246101
1453,535402120,"1809 MAXWELL AVE, Ames, Iowa, USA","1809 Maxwell Ave, Ames, IA 50010, USA",42.0400162,-93.6078939
1454,527302210,"3314 CLINTON CT, Ames, Iowa, USA","3314 Clinton Ct, Ames, IA 50010, USA",42.0551708,-93.63623280000002
1455,532378130,"1309 GARFIELD AVE, Ames, Iowa, USA","1309 Garfield Ave, Ames, IA 50014, USA",42.03488710000001,-93.66990969999999
1456,902301130,"824 WILSON AVE, Ames, Iowa, USA","824 Wilson Ave, Ames, IA 50010, USA",42.0297659,-93.61815899999999
1457,902103100,"611 11TH ST, Ames, Iowa, USA","611 11th St, Ames, IA 50010, USA",42.032287,-93.61904439999999
1458,535454100,"115 E 13TH ST, Ames, Iowa, USA","115 E 13th St, Ames, IA 50010, USA",42.0347374,-93.6099282
1459,909250040,"2324 KNAPP ST, Ames, Iowa, USA","2324 Knapp St, Ames, IA 50014, USA",42.0188839,-93.6477098
1460,902325070,"803 KELLOGG AVE, Ames, Iowa, USA","803 Kellogg Ave, Ames, IA 50010, USA",42.0291213,-93.614083
1461,533125140,"3118 GREENWOOD RD, Ames, Iowa, USA","3118 Greenwood Rd, Ames, IA 50014, USA",42.04842600000001,-93.653808
1462,924100060,"3502 JEWEL DR, Ames, Iowa, USA","3502 Jewel Dr, Ames, IA 50010, USA",41.9910916,-93.5997745
1463,533251120,"2810 PINEHURST CIR, Ames, Iowa, USA","2810 Pinehurst Cir, Ames, IA 50010, USA",42.0445009,-93.64572799999999
1464,907414020,"4914 WALLER ST, Ames, Iowa, USA","4914 Waller St, Ames, IA 50014, USA",42.0138699,-93.68621399999999
1465,535451110,"1415 STAFFORD AVE, Ames, Iowa, USA","1415 Stafford Ave, Ames, IA 50010, USA",42.0363584,-93.6081279
1466,535302130,"1802 CLARK AVE, Ames, Iowa, USA","1802 Clark Ave, Ames, IA 50010, USA",42.0405072,-93.6168531
1467,905402110,"3603 WOODLAND ST, Ames, Iowa, USA","3603 Woodland St, Ames, IA 50014, USA",42.0267002,-93.666186
1468,905402110,"3603 WOODLAND ST, Ames, Iowa, USA","3603 Woodland St, Ames, IA 50014, USA",42.0267002,-93.666186
1469,534175100,"2207 HAYES AVE, Ames, Iowa, USA","2207 Hayes Ave, Ames, IA 50010, USA",42.0437076,-93.63296210000001
1470,527164060,"3801 COLUMBINE AVE, Ames, Iowa, USA","3801 Columbine Ave, Ames, IA 50010, USA",42.058095,-93.63607999999999
1471,907270050,"614 POE AVE, Ames, Iowa, USA","614 Poe Ave, Ames, IA 50014, USA",42.01689289999999,-93.6835194
1472,528178010,"3815 VALLEY VIEW RD, Ames, Iowa, USA","3815 Valley View Rd, Ames, IA 50010, USA",42.0585068,-93.65523429999999
1473,907200230,"5129 SCHUBERT ST, Ames, Iowa, USA","5129 Schubert St, Ames, IA 50014, USA",42.0215062,-93.6872641
1474,527162090,"3809 EISENHOWER AVE, Ames, Iowa, USA","3809 Eisenhower Ave, Ames, IA 50010, USA",42.0585595,-93.63834609999999
1475,527450460,"1220 TRUMAN PL, Ames, Iowa, USA","1220 Truman Pl, Ames, IA 50010, USA",42.0519222,-93.6268959
1476,528106120,"3337 WESTON DR, Ames, Iowa, USA","3337 Weston Dr, Ames, IA 50010, USA",42.0614974,-93.658222
1477,528294070,"3808 HYDE AVE, Ames, Iowa, USA","3808 Hyde Ave, Ames, IA 50010, USA",42.058285,-93.6409196
1478,535455090,"1312 CARROLL AVE, Ames, Iowa, USA","1312 Carroll Ave, Ames, IA 50010, USA",42.0350475,-93.608662
1479,535176070,"2204 DUFF AVE, Ames, Iowa, USA","2204 Duff Ave, Ames, IA 50010, USA",42.0444491,-93.6130937
1480,902405070,"223 E 6TH ST, Ames, Iowa, USA","223 E 6th St, Ames, IA 50010, USA",42.02741320000001,-93.60757389999999
1481,535478090,"607 E 13TH ST, Ames, Iowa, USA","607 E 13th St, Ames, IA 50010, USA",42.0347504,-93.60458679999999
1482,907202130,"5011 EMERSON DR, Ames, Iowa, USA","5011 Emerson Dr, Ames, IA 50014, USA",42.019952,-93.68512419999999
1483,902100030,"618 13TH ST, Ames, Iowa, USA","618 13th St, Ames, IA 50010, USA",42.0342847,-93.6194103
1484,902105050,"1111 BURNETT AVE, Ames, Iowa, USA","1111 Burnett Ave, Ames, IA 50010, USA",42.0325423,-93.6158638
1485,534252270,"2218 NORTHWESTERN AVE, Ames, Iowa, USA","2218 Northwestern Ave, Ames, IA 50010, USA",42.0444631,-93.6255402
1486,532377050,"4004 TORONTO ST, Ames, Iowa, USA","4004 Toronto St, Ames, IA 50014, USA",42.0355725,-93.6726432
1487,534177210,"2216 FILLMORE AVE, Ames, Iowa, USA","2216 Fillmore Ave, Ames, IA 50010, USA",42.0444839,-93.6316162
1488,533221030,"2723 HAMPTON ST, Ames, Iowa, USA","2723 Hampton St, Ames, IA 50010, USA",42.046192,-93.6466014
1489,909175030,"421 HAYWARD AVE, Ames, Iowa, USA","421 Hayward Ave, Ames, IA 50014, USA",42.018282,-93.6520661
1490,528164040,"3332 FOXLEY DR, Ames, Iowa, USA","3332 Foxley Dr, Ames, IA 50010, USA",42.0584858,-93.6583235
1491,527402240,"1111 GARNER CIR, Ames, Iowa, USA","1111 Garner Cir, Ames, IA 50010, USA",42.05466089999999,-93.6260746
1492,528181070,"2904 ROXBORO DR, Ames, Iowa, USA","2904 Roxboro Dr, Ames, IA 50010, USA",42.05803,-93.649761
1493,535152130,"2103 CLARK AVE, Ames, Iowa, USA","2103 Clark Ave, Ames, IA 50010, USA",42.0431773,-93.6173082
1494,535353160,"1320 GRAND AVE, Ames, Iowa, USA","1320 Grand Ave, Ames, IA 50010, USA",42.0351892,-93.6201378
1495,907420080,"1002 POE AVE, Ames, Iowa, USA","1002 Poe Ave, Ames, IA 50014, USA",42.0138101,-93.6838562
1496,907410130,"705 POE AVE, Ames, Iowa, USA","705 Poe Ave, Ames, IA 50014, USA",42.0164888,-93.68407409999999
1497,534403410,"1904 BEL AIR DR, Ames, Iowa, USA","1904 Bel Air Dr, Ames, IA 50010, USA",42.04129710000001,-93.62734119999999
1498,533205110,"2825 BUCKINGHAM CT, Ames, Iowa, USA","2825 Buckingham Ct, Ames, IA 50010, USA",42.0476841,-93.6482645
1499,907262050,"5025 KEATS ST, Ames, Iowa, USA","5025 Keats St, Ames, IA 50014, USA",42.0164242,-93.68789819999999
1500,902405100,"604 CARROLL AVE, Ames, Iowa, USA","604 Carroll Ave, Ames, IA 50010, USA",42.0272313,-93.6084444
1501,534251280,"2117 NORTHWESTERN AVE, Ames, Iowa, USA","2117 Northwestern Ave, Ames, IA 50010, USA",42.0436707,-93.6261735
1502,533205060,"2838 BUCKINGHAM CT, Ames, Iowa, USA","2838 Buckingham Ct, Ames, IA 50010, USA",42.047147,-93.64871099999999
1503,907405130,"827 MILLER AVE, Ames, Iowa, USA","827 Miller Ave, Ames, IA 50014, USA",42.0152194,-93.6869075
1504,924100050,"3418 JEWEL DR, Ames, Iowa, USA","3418 Jewel Dr, Ames, IA 50010, USA",41.9912681,-93.5998393
1505,923225370,"546 MEADOW CT, Ames, Iowa, USA","546 Meadow Ct, Ames, IA 50010, USA",41.991715,-93.603968
1506,906203120,"4811 IDAHO CIR, Ames, Iowa, USA","4811 Idaho Cir, Ames, IA 50014, USA",42.03277,-93.684289
1507,903400220,"836 BROOKRIDGE AVE, Ames, Iowa, USA","836 Brookridge Ave, Ames, IA 50010, USA",42.030055,-93.6273808
1508,911370530,"1506 GOLDEN ASPEN DR, Ames, Iowa, USA","1506 Golden Aspen Dr, Ames, IA 50010, USA",42.009076,-93.615971
1509,528235120,"3834 WELBECK DR, Ames, Iowa, USA","3834 Welbeck Dr, Ames, IA 50010, USA",42.0596284,-93.64361199999999
1510,532477040,"3320 KINGMAN RD, Ames, Iowa, USA","3320 Kingman Rd, Ames, IA 50014, USA",42.03728900000001,-93.66180899999999
1511,528228430,"2404 WESTWIND DR, Ames, Iowa, USA","2404 Westwind Dr, Ames, IA 50010, USA",42.0623,-93.64189999999999
1512,527357110,"2918 EISENHOWER AVE, Ames, Iowa, USA","2918 Eisenhower Ave, Ames, IA 50010, USA",42.0506636,-93.6370991
1513,907202100,"5000 EMERSON DR, Ames, Iowa, USA","5000 Emerson Dr, Ames, IA 50014, USA",42.0196607,-93.6845695
