,PID,Address,Coords4,latitude,longitude,gps,SalePrice,AvgPrice-0.25,AvgPrice-0.5
1223,526301100,"3126 NORTHWOOD DR, Ames, Iowa, USA","3126 Northwood Dr, Ames, IA 50010, USA",42.0538762,-93.617882,"(42.0538762, -93.617882)",215000,177664.2857142857,157568.07228915664
1224,535178060,"2017 KELLOGG AVE, Ames, Iowa, USA","2017 Kellogg Ave, Ames, IA 50010, USA",42.0426888,-93.6150327,"(42.0426888, -93.6150327)",139000,143138.70422535212,143136.32876712328
1225,903430090,"803 6TH ST, Ames, Iowa, USA","803 6th St, Ames, IA 50010, USA",42.0270429,-93.6218198,"(42.0270429, -93.6218198)",117000,140072.5,127011.05581395348
1226,534402140,"1824 ARTHUR CIR, Ames, Iowa, USA","1824 Arthur Cir, Ames, IA 50010, USA",42.0406592,-93.6279745,"(42.0406592, -93.6279745)",154000,163938.46153846153,145621.02234636873
1227,908225240,"223 HILLTOP RD, Ames, Iowa, USA","223 Hilltop Rd, Ames, IA 50014, USA",42.0206938,-93.6637103,"(42.0206938, -93.6637103)",111000,109613.41463414633,123477.96875
1228,534451110,"1415 CRESCENT ST, Ames, Iowa, USA","1415 Crescent St, Ames, IA 50010, USA",42.0354445,-93.6292016,"(42.0354445, -93.6292016)",110000,119445.83333333333,137233.24064171122
1229,914467040,"603 CRYSTAL ST, Ames, Iowa, USA","603 Crystal St, Ames, IA 50010, USA",41.9972015,-93.6048044,"(41.9972015, -93.6048044)",254900,194998.0,145415.55555555556
1230,527451110,"1344 TRUMAN PL, Ames, Iowa, USA","1344 Truman Pl, Ames, IA 50010, USA",42.0524006,-93.6281263,"(42.0524006, -93.6281263)",125000,130872.98850574713,163676.02380952382
1231,907262020,"5007 KEATS ST, Ames, Iowa, USA","5007 Keats St, Ames, IA 50014, USA",42.0163711,-93.6871453,"(42.0163711, -93.6871453)",200000,209533.66666666666,192712.802955665
1232,527376110,"1607 TRUMAN DR, Ames, Iowa, USA","1607 Truman Dr, Ames, IA 50010, USA",42.05266900000001,-93.631719,"(42.05266900000001, -93.631719)",162900,149687.67123287672,174043.27160493826
1233,904301375,"520 FOREST GLEN, Ames, Iowa, USA","520 Forest Glen, Ames, IA 50014, USA",42.0269717,-93.6601136,"(42.0269717, -93.6601136)",61000,152800.0,141357.0338983051
1234,905352070,"236 TRAIL RIDGE RD, Ames, Iowa, USA","236 Trail Ridge Rd, Ames, IA 50014, USA",42.0252123,-93.6736774,"(42.0252123, -93.6736774)",245000,168753.84615384616,155259.73287671234
1235,527145090,"4028 FLETCHER BLVD, Ames, Iowa, USA","4028 Fletcher Blvd, Ames, IA 50010, USA",42.060591,-93.633614,"(42.060591, -93.633614)",180000,221169.0,215510.6287128713
1236,902427180,"413 E 6TH ST, Ames, Iowa, USA","413 E 6th St, Ames, IA 50010, USA",42.0272383,-93.6051407,"(42.0272383, -93.6051407)",110000,121879.54545454546,127204.125
1237,903476030,"722 6TH ST 724, Ames, Iowa, USA","722 6th St, Ames, IA 50010, USA",42.0265942,-93.6213449,"(42.0265942, -93.6213449)",140000,136448.61111111112,126757.78468899522
1238,534400030,"1903 COOLIDGE DR, Ames, Iowa, USA","1903 Coolidge Dr, Ames, IA 50010, USA",42.0412484,-93.6294984,"(42.0412484, -93.6294984)",155000,171721.05263157896,151079.82911392406
1239,533213120,"2707 BRISTOL DR, Ames, Iowa, USA","2707 Bristol Dr, Ames, IA 50010, USA",42.0471614,-93.6458689,"(42.0471614, -93.6458689)",172900,206098.13333333333,232815.39779005526
1240,528290010,"3845 WELBECK DR, Ames, Iowa, USA","3845 Welbeck Dr, Ames, IA 50010, USA",42.0600144,-93.6442257,"(42.0600144, -93.6442257)",184000,192665.4712643678,212681.09349593497
1241,907420060,"1014 POE AVE, Ames, Iowa, USA","1014 Poe Ave, Ames, IA 50014, USA",42.0134959,-93.6840147,"(42.0134959, -93.6840147)",168675,186021.89795918367,205895.18543046358
1242,907260010,"5002 CLEMENS BLVD, Ames, Iowa, USA","5002 Clemens Blvd, Ames, IA 50014, USA",42.0167838,-93.6869273,"(42.0167838, -93.6869273)",255900,207006.6017699115,191481.1895734597
1243,906201200,"1018 OKLAHOMA DR, Ames, Iowa, USA","1018 Oklahoma Dr, Ames, IA 50014, USA",42.031205,-93.684544,"(42.031205, -93.684544)",301000,224840.0,191962.2180451128
1244,906382020,"408 HARTFORD DR, Ames, Iowa, USA","408 Hartford Dr, Ames, IA 50014, USA",42.0258972,-93.688889,"(42.0258972, -93.688889)",217000,231028.79411764705,189990.7672413793
1245,532376160,"3905 TORONTO ST, Ames, Iowa, USA","3905 Toronto St, Ames, IA 50014, USA",42.0357813,-93.6709397,"(42.0357813, -93.6709397)",138500,130375.16666666667,146874.25806451612
1246,910202070,"113 S MAPLE AVE, Ames, Iowa, USA","113 S Maple Ave, Ames, IA 50010, USA",42.0222332,-93.6254809,"(42.0222332, -93.6254809)",147000,112420.52830188679,120655.51190476191
1247,528150120,"3305 HARRISON RD, Ames, Iowa, USA","3305 Harrison Rd, Ames, IA 50010, USA",42.05969959999999,-93.6565809,"(42.05969959999999, -93.6565809)",354000,354047.8125,317750.8333333333
1248,902101050,"1211 CLARK AVE, Ames, Iowa, USA","1211 Clark Ave, Ames, IA 50010, USA",42.03376859999999,-93.6174071,"(42.03376859999999, -93.6174071)",135000,126038.06818181818,128772.9074074074
1249,909250070,"2316 KNAPP ST, Ames, Iowa, USA","2316 Knapp St, Ames, IA 50014, USA",42.0189011,-93.6471549,"(42.0189011, -93.6471549)",160000,151543.4,171962.61764705883
1250,535476240,"1409 MEADOWLANE AVE, Ames, Iowa, USA","1409 Meadowlane Ave, Ames, IA 50010, USA",42.03573220000001,-93.6040724,"(42.03573220000001, -93.6040724)",127000,135421.1320754717,131647.69811320756
1251,528228405,"2332 WESTWIND DR, Ames, Iowa, USA","2332 Westwind Dr, Ames, IA 50010, USA",42.062174,-93.640973,"(42.062174, -93.640973)",219990,192716.8144329897,197773.30810810812
1252,905202230,"3604 ROSS RD, Ames, Iowa, USA","3604 Ross Rd, Ames, IA 50014, USA",42.0319484,-93.6668364,"(42.0319484, -93.6668364)",235000,165073.61111111112,154014.0636942675
1253,527210060,"1401 PANORAMIC CT, Ames, Iowa, USA","1401 Panoramic Ct, Ames, IA 50010, USA",42.0608549,-93.6292412,"(42.0608549, -93.6292412)",377426,317346.35135135136,209099.35251798562
1254,528228460,"4108 BRICKMAN AVE, Ames, Iowa, USA","4108 Brickman Ave, Ames, IA 50010, USA",42.062241,-93.642882,"(42.062241, -93.642882)",160200,194806.67857142858,196816.484375
1255,528112020,"3120 STOCKBURY ST, Ames, Iowa, USA","3120 Stockbury St, Ames, IA 50010, USA",42.0619817,-93.6552343,"(42.0619817, -93.6552343)",306000,354934.0138888889,310255.9
1256,528290180,"2414 WELBECK DR, Ames, Iowa, USA","2414 Welbeck Dr, Ames, IA 50010, USA",42.0577081,-93.6420678,"(42.0577081, -93.6420678)",190000,204797.73033707865,208701.13888888888
1257,907254050,"505 POE CIR, Ames, Iowa, USA","505 Poe Cir, Ames, IA 50014, USA",42.0181975,-93.6844109,"(42.0181975, -93.6844109)",214000,197006.94166666668,188505.5756302521
1258,904100040,"2908 ONTARIO ST, Ames, Iowa, USA","2908 Ontario St, Ames, IA 50014, USA",42.0341678,-93.6579275,"(42.0341678, -93.6579275)",134000,168458.06451612903,175585.9375
1259,534126060,"2645 CLEVELAND DR, Ames, Iowa, USA","2645 Cleveland Dr, Ames, IA 50010, USA",42.048656,-93.634079,"(42.048656, -93.634079)",170000,179089.0,175280.66371681416
1260,535402010,"104 E 20TH ST 106, Ames, Iowa, USA","104 E 20th St, Ames, IA 50010, USA",42.0417879,-93.610355,"(42.0417879, -93.610355)",190000,149501.08695652173,139247.1603773585
1261,534403080,"1218 20TH ST, Ames, Iowa, USA","1218 20th St, Ames, IA 50010, USA",42.0417781,-93.626787,"(42.0417781, -93.626787)",179900,155337.03703703705,145346.21354166666
1262,532351140,"4301 TORONTO ST, Ames, Iowa, USA","4301 Toronto St, Ames, IA 50014, USA",42.036535,-93.677205,"(42.036535, -93.677205)",112000,131727.58620689655,153434.07586206897
1263,903426010,"1012 9TH ST, Ames, Iowa, USA","1012 9th St, Ames, IA 50010, USA",42.0299815,-93.6241945,"(42.0299815, -93.6241945)",140000,135371.78651685393,131236.3307984791
1264,531367050,"5505 MARYLAND ST, Ames, Iowa, USA","5505 Maryland St, Ames, IA 50014, USA",42.0364507,-93.692872,"(42.0364507, -93.692872)",233000,177126.02380952382,175586.57333333333
1265,533213130,"2705 BRISTOL DR, Ames, Iowa, USA","2705 Bristol Dr, Ames, IA 50010, USA",42.047193,-93.645838,"(42.047193, -93.645838)",176500,206050.13333333333,232795.50828729282
1266,907185060,"5218 THACKERAY DR, Ames, Iowa, USA","5218 Thackeray Dr, Ames, IA 50014, USA",42.0184944,-93.6887499,"(42.0184944, -93.6887499)",200500,202771.79207920792,194793.76651982378
1267,905427010,"3312 OAKLAND ST, Ames, Iowa, USA","3312 Oakland St, Ames, IA 50014, USA",42.0280189,-93.6623833,"(42.0280189, -93.6623833)",235000,159950.0,145335.03703703705
1268,908102100,"202 SOUTH DAKOTA AVE, Ames, Iowa, USA","202 S Dakota Ave, Ames, IA 50014, USA",42.0210189,-93.6783484,"(42.0210189, -93.6783484)",140000,153369.55813953487,173037.57954545456
1269,527145080,"4024 FLETCHER BLVD, Ames, Iowa, USA","4024 Fletcher Blvd, Ames, IA 50010, USA",42.060515,-93.633712,"(42.060515, -93.633712)",191500,220614.23880597015,214636.58737864078
1270,534250300,"2323 MCKINLEY CIR, Ames, Iowa, USA","2323 McKinley Cir, Ames, IA 50010, USA",42.04500609999999,-93.6297557,"(42.04500609999999, -93.6297557)",190000,169333.085106383,155450.45128205128
1271,905301050,"4200 ARIZONA CIR, Ames, Iowa, USA","4200 Arizona Cir, Ames, IA 50014, USA",42.0286994,-93.6755965,"(42.0286994, -93.6755965)",302000,161651.66666666666,168231.93288590605
1272,534202180,"1231 25TH ST, Ames, Iowa, USA","1231 25th St, Ames, IA 50010, USA",42.0466657,-93.6273412,"(42.0466657, -93.6273412)",158000,148950.92592592593,148397.25560538116
1273,531450170,"1531 KENTUCKY AVE, Ames, Iowa, USA","1531 Kentucky Ave, Ames, IA 50014, USA",42.0373583,-93.6880567,"(42.0373583, -93.6880567)",187000,171134.88333333333,180367.11235955055
1274,533212120,"2607 STANGE RD, Ames, Iowa, USA","2607 Stange Rd, Ames, IA 50010, USA",42.0473746,-93.6452354,"(42.0473746, -93.6452354)",149900,201429.85507246378,231650.07894736843
1275,902109120,"627 9TH ST, Ames, Iowa, USA","627 9th St, Ames, IA 50010, USA",42.0304077,-93.6198608,"(42.0304077, -93.6198608)",119164,125187.5,131004.69444444444
1276,535450310,"1524 DUFF AVE, Ames, Iowa, USA","1524 Duff Ave, Ames, IA 50010, USA",42.0378315,-93.6104228,"(42.0378315, -93.6104228)",143000,126732.67326732674,132246.976
1277,903201030,"1228 ORCHARD DR, Ames, Iowa, USA","Andy Larson, 1228 Orchard Dr, Ames, IA 50010, USA",42.0336913,-93.6284495,"(42.0336913, -93.6284495)",138000,122107.0,134831.775
1278,533236060,"2508 BRISTOL DR, Ames, Iowa, USA","2508 Bristol Dr, Ames, IA 50010, USA",42.0469043,-93.64274,"(42.0469043, -93.64274)",170000,198981.6923076923,219425.21212121213
1279,908102130,"213 TODD CIR, Ames, Iowa, USA","213 Todd Cir, Ames, IA 50014, USA",42.0206729,-93.6778179,"(42.0206729, -93.6778179)",100000,157891.41666666666,173702.17964071856
1280,905105070,"911 ARIZONA AVE, Ames, Iowa, USA","911 Arizona Ave, Ames, IA 50014, USA",42.03093519999999,-93.6763278,"(42.03093519999999, -93.6763278)",154000,154828.90384615384,166054.4107142857
1281,533241030,"2509 CAMDEN DR, Ames, Iowa, USA","2509 Camden Dr, Ames, IA 50010, USA",42.046452,-93.6426617,"(42.046452, -93.6426617)",239000,197722.74193548388,216657.65625
1282,923228260,"721 GARNET DR, Ames, Iowa, USA","721 Garnet Dr, Ames, IA 50010, USA",41.9917497,-93.6019898,"(41.9917497, -93.6019898)",90500,131923.8028169014,147359.92592592593
1283,534204030,"2509 MELROSE AVE, Ames, Iowa, USA","2509 Melrose Ave, Ames, IA 50010, USA",42.0467792,-93.6249663,"(42.0467792, -93.6249663)",135000,138864.16,149270.62978723404
1284,535477020,"1534 MEADOWLANE AVE, Ames, Iowa, USA","1534 Meadowlane Ave, Ames, IA 50010, USA",42.0379128,-93.6035186,"(42.0379128, -93.6035186)",155000,146355.0,133056.9295774648
1285,907192130,"5427 CLEMENS BLVD, Ames, Iowa, USA","5427 Clemens Blvd, Ames, IA 50014, USA",42.0163528,-93.6925351,"(42.0163528, -93.6925351)",221000,201138.02,196880.01315789475
1286,534151120,"2137 PRAIRIE VIEW EAST, Ames, Iowa, USA","2137 Prairie View E, Ames, IA 50010, USA",42.0429943,-93.6378117,"(42.0429943, -93.6378117)",230000,202117.22222222222,192480.04901960783
1287,908102170,"237 TODD CIR, Ames, Iowa, USA","237 Todd Cir, Ames, IA 50014, USA",42.0198388,-93.6777937,"(42.0198388, -93.6777937)",144000,169161.76086956522,173904.87573964498
1288,907401050,"905 TENNYSON AVE, Ames, Iowa, USA","905 Tennyson Ave, Ames, IA 50014, USA",42.014791,-93.688121,"(42.014791, -93.688121)",207000,211929.54545454544,196984.85945945946
1289,902105060,"1103 BURNETT AVE, Ames, Iowa, USA","1103 Burnett Ave, Ames, IA 50010, USA",42.0322718,-93.6158638,"(42.0322718, -93.6158638)",129000,125464.1948051948,125752.91987179487
1290,534431050,"720 MURRAY DR, Ames, Iowa, USA","720 Murray Dr, Ames, IA 50010, USA",42.0390308,-93.621424,"(42.0390308, -93.621424)",197600,139999.54545454544,133221.82993197278
1291,528344060,"3211 MAGNOLIA CIR, Ames, Iowa, USA","3211 Magnolia Cir, Ames, IA 50014, USA",42.053014,-93.652845,"(42.053014, -93.652845)",280000,327281.2888888889,279719.5
1292,909452114,"1309 BIG BLUESTEM CT, Ames, Iowa, USA","1309 Big Bluestem Ct, Ames, IA 50014, USA",42.0105188,-93.6452354,"(42.0105188, -93.6452354)",203135,196816.0,195238.81578947368
1293,909455040,"1506 LITTLE BLUESTEM CT, Ames, Iowa, USA","1506 Little Bluestem Ct, Ames, IA 50014, USA",42.009134,-93.646275,"(42.009134, -93.646275)",162500,183972.64705882352,204088.92156862744
1294,534276190,"2021 FERNDALE AVE, Ames, Iowa, USA","2021 Ferndale Ave, Ames, IA 50010, USA",42.0428298,-93.6216021,"(42.0428298, -93.6216021)",98000,141388.09722222222,145722.3947368421
1295,907253060,"4916 HEMINGWAY DR, Ames, Iowa, USA","4916 Hemingway Dr, Ames, IA 50014, USA",42.018354,-93.686189,"(42.018354, -93.686189)",235000,198907.0948275862,190197.33333333334
1296,902329090,"700 KELLOGG AVE, Ames, Iowa, USA","700 Kellogg Ave, Ames, IA 50010, USA",42.0280968,-93.6134894,"(42.0280968, -93.6134894)",157000,138664.575,126209.29891304347
1297,527453160,"1119 KENNEDY ST, Ames, Iowa, USA","1119 Kennedy St, Ames, IA 50010, USA",42.05079,-93.626837,"(42.05079, -93.626837)",143000,125616.8918918919,152686.63594470045
1298,903233080,"1021 HARDING AVE, Ames, Iowa, USA","1021 Harding Ave, Ames, IA 50010, USA",42.0321474,-93.6216615,"(42.0321474, -93.6216615)",150000,125868.45,130142.91078066915
1299,528292060,"2416 GRANT CIR, Ames, Iowa, USA","2416 Grant Cir, Ames, IA 50010, USA",42.0567416,-93.6421074,"(42.0567416, -93.6421074)",225000,219863.24324324325,208767.9627118644
1300,909256120,"715 LYNN AVE, Ames, Iowa, USA","715 Lynn Ave, Ames, IA 50014, USA",42.0155772,-93.6465816,"(42.0155772, -93.6465816)",119750,168962.96226415093,179314.0634920635
1301,906223220,"1003 VERMONT CT, Ames, Iowa, USA","1003 Vermont Ct, Ames, IA 50014, USA",42.0307787,-93.6824297,"(42.0307787, -93.6824297)",229000,212019.8510638298,184493.25547445254
1302,535153150,"2312 CLARK AVE, Ames, Iowa, USA","2312 Clark Ave, Ames, IA 50010, USA",42.0453402,-93.6173082,"(42.0453402, -93.6173082)",163000,148926.58208955225,150346.46285714285
1303,527163080,"3804 EISENHOWER AVE, Ames, Iowa, USA","3804 Eisenhower Ave, Ames, IA 50010, USA",42.0583865,-93.6377127,"(42.0583865, -93.6377127)",160000,187674.16666666666,216826.01811594202
1304,907414080,"4812 WALLER ST, Ames, Iowa, USA","4812 Waller St, Ames, IA 50014, USA",42.01350540000001,-93.6849261,"(42.01350540000001, -93.6849261)",173500,192032.52083333334,205536.85256410256
1305,527402090,"1309 JEFFERSON ST, Ames, Iowa, USA","1309 Jefferson St, Ames, IA 50010, USA",42.0555477,-93.6280983,"(42.0555477, -93.6280983)",139000,157386.98305084746,180010.3125
1306,535426260,"1605 CRESTWOOD CIR, Ames, Iowa, USA","1605 Crestwood Cir, Ames, IA 50010, USA",42.03876169999999,-93.6060111,"(42.03876169999999, -93.6060111)",157000,148428.75,133036.81286549708
1307,528322020,"3240 EVERGREEN RD, Ames, Iowa, USA","3240 Evergreen Rd, Ames, IA 50014, USA",42.0532899,-93.6565809,"(42.0532899, -93.6565809)",384500,343781.3333333333,307205.9923076923
1308,908152180,"407 JEFFREY LN 409, Ames, Iowa, USA","407 Jeffrey Ln, Ames, IA 50014, USA",42.019282,-93.6746637,"(42.019282, -93.6746637)",141000,142278.53703703705,160640.1343283582
1309,909131170,"327 STANTON AVE, Ames, Iowa, USA","327 Stanton Ave, Ames, IA 50014, USA",42.0194892,-93.6487194,"(42.0194892, -93.6487194)",140000,144358.425,163788.44761904763
1310,527146135,"4019 STONE BROOKE RD, Ames, Iowa, USA","4019 Stone Brooke Rd, Ames, IA 50010, USA",42.0603179,-93.6315766,"(42.0603179, -93.6315766)",270000,282186.3404255319,208086.9010989011
1311,907255010,"527 BROWN CT, Ames, Iowa, USA","527 Brown Ct, Ames, IA 50014, USA",42.0172856,-93.6857385,"(42.0172856, -93.6857385)",220000,207880.72173913044,189846.90410958903
1312,528142110,"3049 HARRISON RD, Ames, Iowa, USA","3049 Harrison Rd, Ames, IA 50010, USA",42.0599522,-93.6534918,"(42.0599522, -93.6534918)",360000,301431.1553398058,304664.80891719746
1313,533223030,"2508 EATON AVE, Ames, Iowa, USA","2508 Eaton Ave, Ames, IA 50010, USA",42.04670309999999,-93.645261,"(42.04670309999999, -93.645261)",156000,203690.28169014084,228835.51428571428
1314,907131120,"5312 NORRIS ST, Ames, Iowa, USA","5312 Norris St, Ames, IA 50014, USA",42.020775,-93.6907912,"(42.020775, -93.6907912)",211000,180906.07936507938,200189.84126984127
1315,534201130,"2507 TYLER AVE, Ames, Iowa, USA","2507 Tyler Ave, Ames, IA 50010, USA",42.0467381,-93.628215,"(42.0467381, -93.628215)",135500,157695.6896551724,149026.01913875598
1316,528366050,"3120 SYCAMORE RD, Ames, Iowa, USA","3120 Sycamore Rd, Ames, IA 50014, USA",42.0493543,-93.6540462,"(42.0493543, -93.6540462)",430000,307947.1052631579,264101.3984962406
1317,528340030,"3031 BAYBERRY RD, Ames, Iowa, USA","3031 Bayberry Rd, Ames, IA 50014, USA",42.0537244,-93.6532344,"(42.0537244, -93.6532344)",410000,316471.0,292439.730994152
1318,903475020,"924 6TH ST, Ames, Iowa, USA","924 6th St, Ames, IA 50010, USA",42.0266072,-93.6237959,"(42.0266072, -93.6237959)",125000,129560.41666666667,127558.71354166667
1319,908152290,"403 BEEDLE DR, Ames, Iowa, USA","403 Beedle Dr, Ames, IA 50014, USA",42.0188563,-93.6734752,"(42.0188563, -93.6734752)",171500,144774.44444444444,154802.2786885246
1320,527163100,"3812 EISENHOWER AVE, Ames, Iowa, USA","3812 Eisenhower Ave, Ames, IA 50010, USA",42.0587327,-93.6377523,"(42.0587327, -93.6377523)",188000,188655.26530612246,216968.2656826568
1321,916477020,"2402 SUNDOWN DR, Ames, Iowa, USA","2402 Sundown Dr, Ames, IA 50014, USA",41.9940274,-93.6484823,"(41.9940274, -93.6484823)",305000,257363.44444444444,240615.0909090909
1322,535456010,"1325 MAXWELL AVE 1327, Ames, Iowa, USA","1325 Maxwell Ave, Ames, IA 50010, USA",42.0355383,-93.6071783,"(42.0355383, -93.6071783)",119000,128425.21276595745,133178.6
1323,534129080,"1700 PIERCE CT, Ames, Iowa, USA","1700 Pierce Ct, Ames, IA 50010, USA",42.0462094,-93.6313985,"(42.0462094, -93.6313985)",197900,176282.45098039217,160449.2857142857
1324,535101020,"2721 KELLOGG AVE, Ames, Iowa, USA","2721 Kellogg Ave, Ames, IA 50010, USA",42.048983,-93.6187527,"(42.048983, -93.6187527)",178000,184093.05555555556,149158.01807228915
1325,528320060,"3327 GOLDENROD CIR, Ames, Iowa, USA","3327 Goldenrod Cir, Ames, IA 50014, USA",42.0538024,-93.6582693,"(42.0538024, -93.6582693)",625000,340385.55555555556,323960.3613445378
1326,903234220,"1106 HARDING AVE, Ames, Iowa, USA","1106 Harding Ave, Ames, IA 50010, USA",42.0324141,-93.6211668,"(42.0324141, -93.6211668)",150000,126487.918699187,130528.52
1327,911370520,"1516 GOLDEN ASPEN DR, Ames, Iowa, USA","1516 Golden Aspen Dr, Ames, IA 50010, USA",42.008806,-93.615985,"(42.008806, -93.615985)",250000,289700.0,289700.0
1328,528218020,"4309 CRESTMOOR AVE, Ames, Iowa, USA","4309 Crestmoor Ave, Ames, IA 50010, USA",42.06323829999999,-93.6466608,"(42.06323829999999, -93.6466608)",176000,184332.73529411765,222706.79444444444
1329,902325050,"817 KELLOGG AVE, Ames, Iowa, USA","817 Kellogg Ave, Ames, IA 50010, USA",42.0296223,-93.6141226,"(42.0296223, -93.6141226)",163000,131512.62903225806,126929.39565217392
1330,905427070,"543 FOREST GLEN, Ames, Iowa, USA","543 Forest Glen, Ames, IA 50014, USA",42.0280295,-93.6608359,"(42.0280295, -93.6608359)",235000,153500.0,144250.6015037594
1331,907252050,"4927 HEMINGWAY DR, Ames, Iowa, USA","4927 Hemingway Dr, Ames, IA 50014, USA",42.0181175,-93.6869075,"(42.0181175, -93.6869075)",222000,208441.04901960783,190239.14096916298
1332,907253130,"4730 HEMINGWAY DR, Ames, Iowa, USA","4730 Hemingway Dr, Ames, IA 50014, USA",42.0185779,-93.68399490000002,"(42.0185779, -93.68399490000002)",313000,195454.37962962964,187406.69547325102
1333,903429080,"702 HODGE AVE, Ames, Iowa, USA","702 Hodge Ave, Ames, IA 50010, USA",42.0279851,-93.6213449,"(42.0279851, -93.6213449)",155000,133968.87301587302,128050.42358078602
1334,527451060,"1450 TRUMAN PL, Ames, Iowa, USA","1450 Truman Pl, Ames, IA 50010, USA",42.0523069,-93.6294609,"(42.0523069, -93.6294609)",106000,137544.70588235295,166385.65315315317
1335,907418040,"822 POE AVE, Ames, Iowa, USA","822 Poe Ave, Ames, IA 50014, USA",42.0153685,-93.6834599,"(42.0153685, -93.6834599)",193000,205717.2380952381,191943.76288659795
1336,911226030,"116 CHERRY AVE, Ames, Iowa, USA","116 Cherry Ave, Ames, IA 50010, USA",42.022219,-93.6041021,"(42.022219, -93.6041021)",65000,74500.0,117132.5
1337,535402230,"133 E O NEIL DR, Ames, Iowa, USA","133 E O'Neil Dr, Ames, IA 50010, USA",42.0401165,-93.6089983,"(42.0401165, -93.6089983)",147000,147510.0,136286.92822966506
1338,527427230,"3409 POLARIS DR, Ames, Iowa, USA","3409 Polaris Dr, Ames, IA 50010, USA",42.0556151,-93.6245903,"(42.0556151, -93.6245903)",184000,133231.57894736843,176896.26543209876
1339,903204030,"1212 13TH ST, Ames, Iowa, USA","1212 13th St, Ames, IA 50010, USA",42.0343381,-93.6263121,"(42.0343381, -93.6263121)",128250,124485.88235294117,135938.54508196723
1340,923225360,"548 MEADOW CT, Ames, Iowa, USA","548 Meadow Ct, Ames, IA 50010, USA",41.9917414,-93.6039012,"(41.9917414, -93.6039012)",91000,132746.30952380953,147324.1911764706
1341,903202120,"1036 RIDGEWOOD AVE, Ames, Iowa, USA","1036 Ridgewood Ave, Ames, IA 50010, USA",42.0325611,-93.6263121,"(42.0325611, -93.6263121)",140200,131019.51219512195,133154.118852459
1342,527455050,"1124 JOHNSON ST, Ames, Iowa, USA","1124 Johnson St, Ames, IA 50010, USA",42.049453,-93.625667,"(42.049453, -93.625667)",147000,129005.35714285714,150722.8515283843
1343,903231190,"1024 CURTISS AVE, Ames, Iowa, USA","1024 Curtiss Ave, Ames, IA 50010, USA",42.03212,-93.6243726,"(42.03212, -93.6243726)",115000,130862.62626262626,131394.52380952382
1344,528275110,"3814 BRICKMAN AVE, Ames, Iowa, USA","3814 Brickman Ave, Ames, IA 50010, USA",42.05918519999999,-93.6429785,"(42.05918519999999, -93.6429785)",219500,191863.0404040404,209820.30534351146
1345,906202040,"1118 OKLAHOMA DR, Ames, Iowa, USA","1118 Oklahoma Dr, Ames, IA 50014, USA",42.03236039999999,-93.6852768,"(42.03236039999999, -93.6852768)",180000,210220.46511627908,190021.2605633803
1346,902401130," , Ames, Iowa, USA","Ames, IA, USA",42.0307812,-93.6319131,"(42.0307812, -93.6319131)",143000,162430.04347826086,131312.84745762713
1347,528382030,"2907 ARROWWOOD CIR, Ames, Iowa, USA","2907 Arrowwood Cir, Ames, IA 50014, USA",42.0528495,-93.6503831,"(42.0528495, -93.6503831)",221000,295057.04761904763,265270.0
1348,907200190,"5113 SCHUBERT ST, Ames, Iowa, USA","5113 Schubert St, Ames, IA 50014, USA",42.0214981,-93.6863131,"(42.0214981, -93.6863131)",153500,177374.35820895524,196193.17012448132
1349,531451110,"1405 INDIANA AVE, Ames, Iowa, USA","1405 Indiana Ave, Ames, IA 50014, USA",42.035508,-93.686755,"(42.035508, -93.686755)",143000,180427.94736842104,187641.14545454545
1350,906340130,"5217 TABOR DR, Ames, Iowa, USA","5217 Tabor Dr, Ames, IA 50014, USA",42.0267085,-93.688889,"(42.0267085, -93.688889)",332000,233491.78787878787,199481.39252336448
1351,923400025,"202 KEN MARIL RD, Ames, Iowa, USA","202 Ken Maril Rd, Ames, IA 50010, USA",41.9863214,-93.6089417,"(41.9863214, -93.6089417)",143000,131973.07692307694,137422.08333333334
1352,528480130,"2527 CLAYTON DR, Ames, Iowa, USA","2527 Clayton Dr, Ames, IA 50010, USA",42.0514498,-93.6433744,"(42.0514498, -93.6433744)",241000,250848.61971830987,224072.2304347826
1353,534277070,"2119 FURMAN DR, Ames, Iowa, USA","2119 Furman Dr, Ames, IA 50010, USA",42.0442202,-93.6216021,"(42.0442202, -93.6216021)",135750,139441.68656716417,150126.5892857143
1354,907203060,"4901 SCHUBERT ST, Ames, Iowa, USA","4901 Schubert St, Ames, IA 50014, USA",42.0212405,-93.6834995,"(42.0212405, -93.6834995)",112500,173089.2857142857,193060.25702811245
1355,528480160,"2615 CLAYTON DR, Ames, Iowa, USA","2615 Clayton Dr, Ames, IA 50010, USA",42.0514671,-93.6440475,"(42.0514671, -93.6440475)",205950,250250.48611111112,228279.92477876105
1356,907135050,"5440 FROST DR, Ames, Iowa, USA","5440 Frost Dr, Ames, IA 50014, USA",42.0193904,-93.6923964,"(42.0193904, -93.6923964)",146000,192094.6607142857,197105.09770114944
1357,916403010,"2726 WHITE OAK DR, Ames, Iowa, USA","2726 White Oak Dr, Ames, IA 50014, USA",41.99766779999999,-93.6464431,"(41.99766779999999, -93.6464431)",175000,213278.57142857142,248178.41666666666
1358,528482020,"2422 KINGSTON DR, Ames, Iowa, USA","2422 Kingston Dr, Ames, IA 50010, USA",42.0520494,-93.6415135,"(42.0520494, -93.6415135)",256000,250296.98666666666,213870.01984126985
