PID,GrLivArea,SalePrice,maybe_MSZoning,LotFrontage,LotArea,Street_paved,Alley,maybe_LotShape,LandContour,Utilities,LandSlope,Neighborhood,BldgType,OverallQual,maybe_OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,maybe_MasVnrType,MasVnrArea,ExterQual,maybe_ExterCond,Foundation,maybe_BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC_nom,CentralAir,Electrical,1stFlrSF,2ndFlrSF,maybe_LowQualFinSF,BsmtFullBath,maybe_BsmtHalfBath,FullBath,maybe_HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,maybe_GarageQual,maybe_GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,maybe_EnclosedPorch,maybe_3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice_log,HeatingQC_ord,LotShape_com,MSZoning_com,LF_Near_NS_RR,LF_Near_Positive_Feature,LF_Adjacent_Arterial_St,LF_Near_EW_RR,LF_Adjacent_Feeder_St,LF_Near_Postive_Feature,Heating_com,Electrical_com,LotConfig_com,LotFrontage_log,LotArea_log,BsmtCond_ord,BsmtQual_ord,BsmtExposure_ord,BSMT_GLQ,maybe_BSMT_ALQ,maybe_BSMT_BLQ,maybe_BSMT_LwQ,BSMT_Rec,GarageType_con,MS_coded,number_floors,attic,PUD,Functional_ord,1stFlrSF_log,2ndFlrSF_log,GrLivArea_log,sold_datetime
528166120,2668,412500,RL,110.0,13688,Pave,No alley access,IR1,Level,EGWS,Gentle,NridgHt,1Fam,9,5,2003,2004,Gable,Standard (Composite) Shingle,Brick Face,664.0,4,3,PConc,556.0,1572.0,GasA,Ex,Y,SBrkr,1572,1096,0,1.0,0.0,2,1,3,1,5,10,2,4,2003.0,Fin,3.0,726.0,TA,TA,Paved,400,0,0,0,0,0,,No Fence,Nothing,0,3,2008,WD ,Normal,5.615423952885944,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),2.041392685158225,4.136339996533044,3,5,3,1016.0,0.0,0.0,0.0,0.0,BuiltIn,2-Story,2,No attic,0,7,3.196452541703389,3.0402066275747113,3.426185825244511,2008-03-01
914467050,1820,213000,RL,,11050,Pave,No alley access,Reg,Level,EGWS,Gentle,Mitchel,1Fam,7,5,1996,1997,Gable,Standard (Composite) Shingle,None,0.0,3,3,PConc,910.0,910.0,GasA,Ex,Y,SBrkr,910,910,0,0.0,0.0,2,1,3,1,4,8,1,3,1996.0,Unf,3.0,816.0,TA,TA,Paved,318,32,0,0,0,0,,No Fence,Nothing,0,9,2008,WD ,Normal,5.328379603438738,5,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),,4.04336227802113,3,4,2,0.0,0.0,0.0,0.0,0.0,Attchd,2-Story,2,No attic,0,7,2.9590413923210934,2.9595183769729982,3.2600713879850747,2008-09-01
905427140,1560,182000,RL,78.0,11679,Pave,No alley access,IR1,Level,EGWS,Gentle,Edwards,1Fam,5,5,1962,1962,Gable,Standard (Composite) Shingle,Stone,96.0,3,3,CBlock,0.0,1776.0,GasA,Ex,Y,SBrkr,1560,0,0,0.0,1.0,2,0,3,1,3,6,1,2,1962.0,Fin,2.0,528.0,TA,TA,Paved,453,253,144,0,0,0,,Minimum Privacy,Nothing,0,5,2006,WD ,Normal,5.260071387985075,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.8920946026904804,4.067405658437824,3,3,4,0.0,612.0,0.0,0.0,1164.0,Attchd,SplitMulti,2,No attic,0,5,3.1931245983544616,0.0,3.1931245983544616,2006-05-01
527165010,1709,185000,RL,,14067,Pave,No alley access,Reg,Level,EGWS,Gentle,Gilbert,1Fam,6,5,1991,1991,Gable,Standard (Composite) Shingle,Brick Face,194.0,3,3,PConc,332.0,836.0,GasA,Gd,Y,SBrkr,851,858,0,1.0,0.0,2,1,3,1,4,7,0,0,1991.0,Fin,2.0,416.0,TA,TA,Paved,0,40,0,0,0,0,,Good Privacy,Nothing,0,9,2008,WD ,Normal,5.267171728403014,4,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",2+ sides frontage,,4.148201487458512,3,4,1,0.0,504.0,0.0,0.0,0.0,Attchd,2-Story,2,No attic,0,7,2.929929560084588,2.9339931638312424,3.232742062720737,2008-09-01
527359050,1370,152000,RL,80.0,10400,Pave,No alley access,Reg,Level,EGWS,Gentle,NWAmes,1Fam,7,5,1976,1976,Gable,Standard (Composite) Shingle,Brick Face,189.0,3,3,CBlock,1090.0,1090.0,GasA,TA,Y,SBrkr,1370,0,0,0.0,0.0,2,0,3,1,3,6,1,3,1976.0,RFn,2.0,479.0,TA,TA,Paved,0,0,0,0,0,0,,Minimum Privacy,Nothing,0,6,2009,WD ,Family,5.181843587944773,3,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.9030899869919435,4.017033339298781,3,4,1,0.0,0.0,0.0,0.0,0.0,Attchd,1-Story,1,No attic,0,7,3.1367205671564067,0.0,3.1367205671564067,2009-06-01
535180030,1048,135000,RL,72.0,10152,Pave,No alley access,Reg,Level,EGWS,Gentle,NAmes,1Fam,5,5,1956,1956,Hip,Standard (Composite) Shingle,Brick Face,120.0,3,3,CBlock,462.0,1048.0,GasA,TA,Y,SBrkr,1048,0,0,1.0,0.0,1,0,3,1,3,6,0,0,1956.0,Unf,1.0,286.0,TA,TA,Paved,0,20,0,0,192,0,,No Fence,Nothing,0,6,2007,WD ,Normal,5.1303337684950066,3,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.8573324964312685,4.006551609086649,3,3,1,0.0,0.0,586.0,0.0,0.0,Attchd,1-Story,1,No attic,0,7,3.0203612826477078,0.0,3.0203612826477078,2007-06-01
902427150,1093,115500,RM,52.0,8516,Pave,No alley access,Reg,Level,EGWS,Gentle,OldTown,1Fam,4,6,1958,2006,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,869.0,869.0,GasA,TA,Y,SBrkr,1093,0,0,0.0,0.0,1,0,2,1,3,5,0,0,1959.0,Unf,1.0,308.0,TA,TA,Paved,0,0,0,0,0,0,,No Fence,Nothing,0,5,2008,WD ,Normal,5.062581984228163,3,Regular,"Residential, medium-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.7160033436347992,3.930235652766285,3,3,1,0.0,0.0,0.0,0.0,0.0,Detchd,1-Story,1,No attic,0,7,3.038620161949703,0.0,3.038620161949703,2008-05-01
905451300,1073,121500,RL,68.0,9571,Pave,No alley access,Reg,Level,EGWS,Gentle,Edwards,1Fam,5,5,1956,1956,Hip,Standard (Composite) Shingle,None,0.0,3,3,CBlock,816.0,1073.0,GasA,TA,Y,FuseA,1073,0,0,1.0,0.0,1,0,2,1,3,5,0,0,1956.0,Unf,1.0,340.0,TA,TA,Paved,0,0,0,0,0,0,,Good Privacy,Nothing,0,2,2009,WD ,Normal,5.084576277934331,3,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,">60 Amp fuse box, all Romex wiring",Inside lot (1 side frontage),1.8325089127062364,3.9809573162296203,3,3,1,0.0,0.0,0.0,0.0,257.0,Attchd,1-Story,1,No attic,0,7,3.030599721965951,0.0,3.030599721965951,2009-02-01
903233100,1576,149000,RM,52.0,6240,Pave,No alley access,Reg,Level,EGWS,Gentle,BrkSide,1Fam,5,6,1928,1950,Gable,Standard (Composite) Shingle,None,0.0,3,3,BrkTil,1042.0,1042.0,GasA,Ex,Y,SBrkr,1042,534,0,0.0,0.0,1,0,3,1,3,8,1,4,1928.0,Unf,1.0,225.0,TA,TA,Paved,0,0,0,0,0,0,,No Fence,Nothing,0,8,2006,WD ,Family,5.173186268412274,5,Regular,"Residential, medium-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.7160033436347992,3.795184589682424,3,3,1,0.0,0.0,0.0,0.0,0.0,Detchd,1.5-Story,1,Finished,0,7,3.0178677189635055,2.7283537820212285,3.1975562131535367,2006-08-01
902301030,1472,125000,RM,60.0,9600,Pave,Gravel,Reg,Level,EGWS,Gentle,OldTown,1Fam,5,8,1925,1994,Gabrel Barn,Standard (Composite) Shingle,None,0.0,3,3,PConc,702.0,702.0,GasA,Gd,Y,SBrkr,842,630,0,0.0,0.0,1,0,3,1,4,6,0,0,1925.0,Unf,1.0,250.0,TA,Fa,Partial Pavement,0,0,84,0,0,0,,Good Wood,Nothing,0,7,2007,WD ,Normal,5.096910013008056,4,Regular,"Residential, medium-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.7781512503836436,3.9822712330395684,3,3,2,0.0,0.0,0.0,0.0,0.0,Detchd,1.5-Story,1,Finished,0,7,2.9253120914996495,2.8000293592441343,3.16790781000148,2007-07-01
534275010,1050,136500,RL,,10659,Pave,No alley access,IR1,Level,EGWS,Gentle,NAmes,1Fam,5,6,1961,1961,Hip,Standard (Composite) Shingle,None,0.0,3,3,CBlock,135.0,1050.0,GasA,TA,Y,SBrkr,1050,0,0,1.0,0.0,1,0,3,1,3,6,0,0,1961.0,Unf,1.0,368.0,TA,TA,Paved,0,319,0,0,0,0,,No Fence,Nothing,0,1,2006,COD,Normal,5.135132651376775,3,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),,4.02771646220899,3,3,1,0.0,0.0,0.0,0.0,915.0,Attchd,1-Story,1,No attic,0,7,3.0211892990699383,0.0,3.0211892990699383,2006-01-01
908152070,1113,148000,RL,,7917,Pave,No alley access,IR1,Level,EGWS,Gentle,Edwards,1Fam,6,7,1976,1976,Hip,Standard (Composite) Shingle,Brick Face,174.0,3,4,CBlock,392.0,1143.0,GasA,TA,Y,SBrkr,1113,0,0,1.0,0.0,1,1,3,1,3,6,1,2,1987.0,RFn,1.0,504.0,TA,Gd,Paved,370,30,0,0,0,0,,Good Privacy,Nothing,0,5,2007,WD ,Normal,5.1702617153949575,3,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,,3.898560644939712,4,3,1,0.0,0.0,751.0,0.0,0.0,Attchd,1-Story,1,No attic,0,7,3.0464951643347082,0.0,3.0464951643347082,2007-05-01
905104090,894,125000,RL,99.0,7094,Pave,No alley access,IR1,Level,EGWS,Gentle,Sawyer,1Fam,5,5,1966,1966,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,340.0,894.0,GasA,TA,Y,SBrkr,894,0,0,0.0,0.0,1,0,3,1,3,5,0,0,1966.0,RFn,1.0,384.0,TA,TA,Paved,0,0,0,0,0,0,,Minimum Privacy,Nothing,0,5,2007,WD ,Normal,5.096910013008056,3,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.99563519459755,3.850891184135924,3,3,1,0.0,0.0,0.0,374.0,180.0,Detchd,1-Story,1,No attic,0,7,2.951337518795918,0.0,2.951337518795918,2007-05-01
535375040,713,99800,RL,60.0,10410,Pave,Gravel,Reg,Level,EGWS,Gentle,OldTown,1Fam,3,8,1930,2001,Gable,Standard (Composite) Shingle,None,0.0,3,4,PConc,713.0,713.0,GasA,Ex,Y,SBrkr,713,0,0,0.0,0.0,1,0,2,1,4,5,0,0,1936.0,Unf,1.0,371.0,Fa,Fa,Dirt Gravel,0,75,161,0,0,0,,No Fence,Nothing,0,10,2006,WD ,Normal,4.999130541287371,5,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.7781512503836436,4.017450729510536,3,3,1,0.0,0.0,0.0,0.0,0.0,Detchd,1-Story,1,No attic,0,7,2.8530895298518657,0.0,2.8530895298518657,2006-10-01
907202220,879,120000,RL,75.0,9675,Pave,No alley access,Reg,Level,EGWS,Gentle,CollgCr,1Fam,5,6,1975,1975,Hip,Standard (Composite) Shingle,None,0.0,3,3,CBlock,102.0,864.0,GasA,TA,Y,SBrkr,879,0,0,0.0,0.0,1,0,3,1,3,5,0,0,1975.0,Unf,2.0,440.0,TA,TA,Paved,0,80,0,0,0,0,,No Fence,Nothing,0,9,2007,Con,Normal,5.079181246047625,3,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,1.8750612633917,3.985650973690949,3,3,1,0.0,0.0,330.0,0.0,432.0,Attchd,1-Story,1,No attic,0,7,2.9439888750737717,0.0,2.9439888750737717,2007-09-01
907227050,864,127000,RL,60.0,7180,Pave,No alley access,IR1,Level,EGWS,Gentle,CollgCr,1Fam,5,7,1972,1972,Hip,Standard (Composite) Shingle,None,0.0,3,3,CBlock,474.0,864.0,GasA,TA,Y,SBrkr,864,0,0,0.0,0.0,1,0,3,1,3,5,0,0,1989.0,Unf,1.0,352.0,TA,TA,Paved,0,0,0,0,0,0,,No Fence,Nothing,0,5,2008,WD ,Normal,5.103803720955957,3,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.7781512503836436,3.8561244442423,3,3,3,0.0,390.0,0.0,0.0,0.0,Detchd,1-Story,1,No attic,0,7,2.936513742478893,0.0,2.936513742478893,2008-05-01
535382020,2414,160000,RL,60.0,10800,Pave,No alley access,Reg,Level,EGWS,Gentle,OldTown,2fmCon,5,4,1900,1970,Gable,Standard (Composite) Shingle,None,0.0,3,2,CBlock,290.0,954.0,GasA,TA,N,FuseA,1766,648,0,0.0,0.0,2,0,3,2,3,10,1,4,1970.0,Unf,2.0,520.0,TA,Fa,Dirt Gravel,142,0,0,0,0,0,,No Fence,Nothing,0,5,2006,ConLD,Normal,5.204119982655925,3,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,">60 Amp fuse box, all Romex wiring",Corner lot,1.7781512503836436,4.033423755486949,2,3,1,0.0,0.0,664.0,0.0,0.0,Attchd,2FamConv,1,Finished,0,4,3.24699069924155,2.812244696800369,3.3827372657613304,2006-05-01
905403060,1079,125600,RL,50.0,5190,Pave,No alley access,Reg,Level,EGWS,Gentle,Edwards,1Fam,7,5,1948,1950,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,570.0,570.0,GasA,TA,Y,SBrkr,617,462,0,0.0,0.0,1,0,2,1,3,5,1,4,1948.0,Unf,1.0,249.0,TA,TA,Paved,135,0,0,0,0,0,,No Fence,Nothing,0,1,2008,WD ,Normal,5.098989639401177,3,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.6989700043360187,3.7151673578484576,3,3,1,0.0,0.0,0.0,0.0,0.0,Attchd,1.5-Story,1,Finished,0,7,2.7902851640332416,2.6655809910179533,3.0330214446829107,2008-01-01
531376090,1450,224243,RL,61.0,7328,Pave,No alley access,Reg,Level,EGWS,Gentle,SawyerW,1Fam,7,5,2008,2009,Gable,Standard (Composite) Shingle,Brick Face,140.0,4,3,PConc,1450.0,1450.0,GasA,Ex,Y,SBrkr,1450,0,0,0.0,0.0,2,0,2,1,4,6,0,0,2008.0,RFn,3.0,788.0,TA,TA,Paved,0,93,0,0,0,0,,No Fence,Nothing,0,2,2009,New,Partial,5.350718894932084,5,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.7853298350107671,3.8649854606597938,3,4,1,0.0,0.0,0.0,0.0,0.0,Attchd,1-Story,1,No attic,0,7,3.161368002234975,0.0,3.161368002234975,2009-02-01
535427070,2069,242000,RL,313.0,27650,Pave,No alley access,IR2,Hillside (downward slope on both sides),EGWS,Moderate-severe,NAmes,1Fam,7,7,1960,2007,Flat,Gravel & Tar,None,0.0,3,3,CBlock,160.0,585.0,GasA,Ex,Y,SBrkr,2069,0,0,1.0,0.0,2,0,4,1,4,9,1,4,1960.0,RFn,2.0,505.0,TA,TA,Paved,0,0,0,0,0,0,,No Fence,Nothing,0,11,2008,WD ,Normal,5.383815365980431,5,Irregular,"Residential, low-density",0,0,0,0,0,1,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),2.4955443375464483,4.4416951356407175,3,4,4,425.0,0.0,0.0,0.0,0.0,Attchd,1-Story,1,No attic,0,7,3.3157604906657347,0.0,3.3157604906657347,2008-11-01
923228270,1092,88250,RM,21.0,1900,Pave,No alley access,Reg,Level,EGWS,Gentle,MeadowV,TwnhsE,4,4,1970,1970,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,546.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,0.0,0.0,1,1,3,1,3,5,0,0,,,0.0,0.0,,,Paved,0,0,0,0,0,0,,No Fence,Nothing,0,6,2010,WD ,Normal,4.94571471405986,5,Regular,"Residential, medium-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.3222192947339193,3.278753600952829,3,3,1,0.0,0.0,0.0,0.0,0.0,0,2-Story,2,No attic,1,7,2.7371926427047373,2.737987326333431,3.0382226383687185,2010-06-01
528228445,1504,191000,RL,43.0,3182,Pave,No alley access,Reg,Level,EGWS,Gentle,Blmngtn,TwnhsE,7,5,2005,2006,Gable,Standard (Composite) Shingle,Brick Face,14.0,4,3,PConc,1330.0,1346.0,GasA,Ex,Y,SBrkr,1504,0,0,0.0,0.0,2,0,2,1,4,7,1,4,2005.0,Fin,2.0,437.0,TA,TA,Paved,156,20,0,0,0,0,,No Fence,Nothing,0,5,2008,WD ,Normal,5.281033367247727,5,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.6334684555795864,3.502700175310563,4,4,1,16.0,0.0,0.0,0.0,0.0,Attchd,1-Story,1,No attic,1,7,3.1772478362556233,0.0,3.1772478362556233,2008-05-01
907125020,914,148000,RL,57.0,8846,Pave,No alley access,IR1,Level,EGWS,Gentle,CollgCr,1Fam,5,5,1996,1996,Gable,Standard (Composite) Shingle,None,0.0,4,3,PConc,572.0,870.0,GasA,Ex,Y,SBrkr,914,0,0,0.0,0.0,1,0,2,1,3,5,0,0,1998.0,Unf,2.0,576.0,TA,TA,Paved,0,0,0,0,0,0,,No Fence,Nothing,0,7,2006,WD ,Normal,5.1702617153949575,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Cul-de-sac lot,1.7558748556724915,3.946746935033585,3,4,3,298.0,0.0,0.0,0.0,0.0,Detchd,SptFoyer,2,No attic,0,7,2.960946195733831,0.0,2.960946195733831,2006-07-01
533206060,1151,166000,FV,80.0,3523,Pave,Paved,IR1,Level,EGWS,Gentle,Somerst,TwnhsE,8,5,2006,2007,Gable,Standard (Composite) Shingle,Stone,30.0,4,3,PConc,1081.0,1141.0,GasA,Ex,Y,SBrkr,1151,0,0,1.0,0.0,2,0,2,1,4,5,0,0,2006.0,Fin,2.0,484.0,TA,TA,Paved,0,60,0,0,0,0,,No Fence,Nothing,0,2,2007,New,Partial,5.220108088040055,5,Slightly irregular,"Residential, village",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.9030899869919435,3.5469126431812423,3,4,1,60.0,0.0,0.0,0.0,0.0,Attchd,1-Story,1,No attic,1,7,3.0610753236297916,0.0,3.0610753236297916,2007-02-01
528275060,1664,172400,RL,,8121,Pave,No alley access,IR1,Level,EGWS,Gentle,Gilbert,1Fam,6,5,2000,2000,Gable,Standard (Composite) Shingle,None,0.0,3,3,PConc,953.0,953.0,GasA,Ex,Y,SBrkr,953,711,0,0.0,0.0,2,1,3,1,3,7,1,3,2000.0,RFn,2.0,460.0,TA,TA,Paved,100,40,0,0,0,0,,No Fence,Nothing,0,1,2006,WD ,Normal,5.236537261488694,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),,3.909609510490169,3,4,1,0.0,0.0,0.0,0.0,0.0,Attchd,2-Story,2,No attic,0,7,2.979092900638326,2.8524799936368566,3.2211533219547053,2006-01-01
534403290,2154,224500,RL,80.0,8800,Pave,No alley access,Reg,Level,EGWS,Gentle,NAmes,1Fam,6,7,1964,1997,Gable,Standard (Composite) Shingle,Brick Face,306.0,3,4,CBlock,431.0,845.0,GasA,Ex,Y,SBrkr,845,1309,0,0.0,0.0,2,1,5,1,3,8,1,4,1964.0,RFn,2.0,539.0,TA,TA,Paved,0,0,0,0,161,0,,Minimum Privacy,Nothing,0,7,2007,WD ,Normal,5.351216345339342,5,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.9030899869919435,3.9444826721501687,3,3,1,0.0,414.0,0.0,0.0,0.0,Attchd,2-Story,2,No attic,0,7,2.926856708949692,3.1172712956557644,3.3332456989619628,2007-07-01
526351100,1434,157000,RL,85.0,10200,Pave,No alley access,Reg,Level,EGWS,Gentle,NAmes,1Fam,6,5,1974,1974,Hip,Standard (Composite) Shingle,Brick Face,440.0,3,3,CBlock,590.0,1434.0,GasA,TA,Y,SBrkr,1434,0,0,1.0,0.0,2,0,4,1,3,7,1,4,1974.0,RFn,2.0,528.0,TA,TA,Paved,80,21,0,0,0,0,,No Fence,Nothing,0,6,2009,WD ,Normal,5.195899652409234,3,Regular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.9294189257142926,4.008600171761918,3,3,1,0.0,0.0,0.0,844.0,0.0,Attchd,1-Story,1,No attic,0,7,3.1565491513317814,0.0,3.1565491513317814,2009-06-01
534201300,898,140000,RL,70.0,8400,Pave,No alley access,Reg,Level,EGWS,Gentle,NAmes,1Fam,5,6,1968,1968,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,89.0,833.0,GasA,Gd,Y,SBrkr,898,0,0,1.0,0.0,1,0,3,1,3,6,0,0,1968.0,RFn,1.0,326.0,TA,TA,Paved,143,0,0,0,0,0,,No Fence,Nothing,0,8,2006,WD ,Normal,5.146128035678238,4,Regular,"Residential, low-density",0,0,0,0,1,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.845098040014257,3.9242792860618816,3,4,4,744.0,0.0,0.0,0.0,0.0,Attchd,SptFoyer,2,No attic,0,7,2.9532763366673045,0.0,2.9532763366673045,2006-08-01
527105060,1525,183500,RL,60.0,8238,Pave,No alley access,IR1,Level,EGWS,Gentle,Gilbert,1Fam,6,5,1997,1998,Gable,Standard (Composite) Shingle,None,0.0,3,3,PConc,113.0,813.0,GasA,Ex,Y,SBrkr,813,712,0,1.0,0.0,2,1,3,1,3,6,1,3,1997.0,Fin,2.0,400.0,TA,TA,Paved,421,72,0,0,0,0,,No Fence,Nothing,0,5,2006,WD ,Normal,5.2636360685881085,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.7781512503836436,3.915821787620399,3,3,1,700.0,0.0,0.0,0.0,0.0,Attchd,2-Story,2,No attic,0,7,2.910090545594068,2.8530895298518657,3.1832698436828046,2006-05-01
904302020,879,80000,RL,50.0,5220,Pave,No alley access,IR1,Level,EGWS,Gentle,SWISU,1Fam,5,3,1936,1950,Gable,Standard (Composite) Shingle,None,0.0,3,3,BrkTil,830.0,830.0,GasA,Gd,Y,SBrkr,879,0,0,0.0,0.0,1,0,2,1,3,4,0,0,1936.0,Unf,1.0,180.0,TA,TA,Partial Pavement,0,108,0,0,0,0,,No Fence,Nothing,0,1,2006,WD ,Normal,4.903089986991944,4,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.6989700043360187,3.717670503002262,3,3,1,0.0,0.0,0.0,0.0,0.0,Detchd,1-Story,1,No attic,0,7,2.9439888750737717,0.0,2.9439888750737717,2006-01-01
527107210,1446,175000,RL,57.0,21872,Pave,No alley access,IR2,Hillside (downward slope on both sides),EGWS,Gentle,Gilbert,1Fam,7,5,1996,1997,Gable,Standard (Composite) Shingle,None,0.0,3,3,PConc,125.0,729.0,GasA,Ex,Y,SBrkr,729,717,0,0.0,1.0,2,1,3,1,3,6,1,3,1996.0,Unf,2.0,406.0,TA,TA,Paved,264,22,0,0,0,0,,No Fence,Nothing,0,8,2008,WD ,Normal,5.243038048686294,5,Irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",2+ sides frontage,1.7558748556724915,4.339888497223747,3,4,4,604.0,0.0,0.0,0.0,0.0,Attchd,2-Story,2,No attic,0,7,2.8627275283179747,2.8561244442423,3.160168292958512,2008-08-01
534425080,1429,181900,RL,,14585,Pave,No alley access,IR1,Level,EGWS,Gentle,NAmes,1Fam,6,6,1960,1987,Gable,Standard (Composite) Shingle,Brick Face,85.0,3,3,CBlock,331.0,1144.0,GasA,Ex,Y,SBrkr,1429,0,0,0.0,1.0,1,0,3,1,4,7,2,4,1960.0,Unf,2.0,572.0,TA,TA,Paved,216,110,0,0,0,0,,No Fence,Nothing,0,6,2007,WD ,Normal,5.259832699063484,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Cul-de-sac lot,,4.163906433457751,3,3,1,0.0,0.0,594.0,0.0,219.0,Attchd,1-Story,1,No attic,0,7,3.1550322287909704,0.0,3.1550322287909704,2007-06-01
528354110,2398,315750,RL,95.0,11787,Pave,No alley access,IR1,Level,EGWS,Gentle,NoRidge,1Fam,7,5,1996,1997,Gable,Standard (Composite) Shingle,Brick Face,594.0,4,3,PConc,660.0,1379.0,GasA,Ex,Y,SBrkr,1383,1015,0,1.0,0.0,2,1,3,1,4,8,1,3,1996.0,Fin,3.0,834.0,TA,TA,Paved,239,60,0,0,0,0,,No Fence,Nothing,0,8,2007,WD ,Normal,5.499343359227368,5,Slightly irregular,"Residential, low-density",0,0,0,0,0,0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),1.9777236052888478,4.071403283531469,3,4,1,719.0,0.0,0.0,0.0,0.0,Attchd,2-Story,2,No attic,0,7,3.1408221801093106,3.0068937079479006,3.37984917876283,2007-08-01
