PID,Address,Coords4,latitude,longitude,2001_police,2002_fire_station,2004_post_box,2005_post_office,2007_library,2008_town_hall,2013_nursing_home,2015_graveyard,2081_university,2082_school,2101_pharmacy,2110_hospital,2120_doctors,2121_dentist,2129_veterinary,2201_theatre,2203_cinema,2204_park,2205_playground,2206_dog_park,2251_sports_centre,2252_pitch,2253_swimming_pool,2255_golf_course,2256_stadium,2258_track,2301_restaurant,2302_fast_food,2303_cafe,2304_pub,2305_bar,2306_food_court,2401_hotel,2402_motel,2404_guesthouse,2421_shelter,2422_camp_site,2501_supermarket,2502_bakery,2504_mall,2505_department_store,2510_general,2511_convenience,2512_clothes,2513_florist,2515_bookshop,2517_shoe_shop,2518_beverages,2519_optician,2520_jeweller,2521_gift_shop,2522_sports_shop,2523_stationery,2524_outdoor_shop,2525_mobile_phone_shop,2529_beauty_shop,2541_car_dealership,2542_bicycle_shop,2543_doityourself,2544_furniture_shop,2546_computer_shop,2547_garden_centre,2561_hairdresser,2564_car_wash,2568_laundry,2601_bank,2602_atm,2701_tourist_info,2721_attraction,2722_museum,2724_memorial,2725_artwork,2741_picnic_site,2742_viewpoint,2901_toilet,2902_bench,2903_drinking_water,2904_fountain,2906_waste_basket,2907_camera_surveillance,2950_tower,2951_comms_tower,2952_water_tower,2961_wastewater_plant,2964_water_works,3100_christian,3102_christian_catholic,3103_christian_evangelical,3104_christian_lutheran,3105_christian_methodist,3200_jewish,3300_muslim,4101_spring,4121_tree,4141_beach,5201_traffic_signals,5203_stop,5204_crossing,5206_motorway_junction,5207_turning_circle,5209_street_lamp,5250_fuel,5260_parking,5262_parking_multistorey,5270_parking_bicycle,5301_slipway,5303_pier,5311_dam,5332_weir,5621_bus_stop,5651_airport,5655_helipad,5656_apron,7201_forest,7202_park,7203_residential,7204_industrial,7206_cemetery,7208_meadow,7209_commercial,7210_nature_reserve,7211_recreation_ground,7212_retail,7215_orchard,7216_vineyard,7217_scrub,7218_grass,7228_farmyard,7229_farmland,8200_water,8201_reservoir,8221_wetland,__public,__health,__leisure,__catering,__accommodation_indoor,__accommodation_outdoor,__shopping,__money,__tourism_destination,__miscellaneous,__worship,__christian_all,__natural,__traffic,__traffic_fuel_and_parking,__traffic_water,__transport_air,__landuse_leisure,__waterway
907135050,"5440 FROST DR, Ames, Iowa, USA","5440 Frost Dr, Ames, IA 50014, USA",42.0193904,-93.6923964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,0,1,4,3,0,0,0,2,1,0,0,1,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,8,0,239,2,19,0,2,11,0,2,0,0,0,0,18,0,0,0,10,2,28,0,0,0,4,0,0,0,0,0,3,23,10,10,14,1,1,1,1,14,4,3,2,5,1,5,4,2,2,0,301,15,0,0,2,16
916403010,"2726 WHITE OAK DR, Ames, Iowa, USA","2726 White Oak Dr, Ames, IA 50014, USA",41.99766779999999,-93.6464431,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,0,1,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,10,0,110,2,4,0,1,16,0,1,0,0,0,0,22,0,0,0,27,2,25,0,0,0,2,1,0,0,0,0,0,82,12,30,18,0,8,3,0,9,2,3,2,1,0,4,4,1,1,27,166,18,0,0,3,26
528482020,"2422 KINGSTON DR, Ames, Iowa, USA","2422 Kingston Dr, Ames, IA 50010, USA",42.0520494,-93.6415135,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,10,12,0,1,21,2,0,0,1,7,0,0,0,0,0,0,0,0,8,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,1,1,0,1,4,0,0,0,0,2,0,0,8,0,0,1,1,1,0,0,0,0,6,0,353,0,32,0,1,29,0,0,0,0,0,0,32,0,0,0,4,10,28,0,0,0,0,1,0,0,0,0,0,26,0,1,24,0,1,2,0,48,7,0,8,5,3,3,8,11,10,0,453,30,0,0,11,25
905451320,"3630 STORY ST, Ames, Iowa, USA","3630 Story St, Ames, IA 50014, USA",42.0239652,-93.6677507,1,1,0,1,0,0,0,1,1,2,2,0,1,0,0,1,0,7,8,0,3,20,5,0,0,2,18,9,7,2,10,0,0,0,1,11,0,4,1,0,0,0,4,2,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,6,2,0,3,3,3,0,0,2,7,0,1,1,31,1,1,1,0,2,1,1,0,0,4,0,1,1,1,0,1,0,1497,0,14,0,639,0,17,0,4,69,2,58,0,0,0,0,64,0,0,0,29,7,46,0,1,2,5,1,2,0,0,0,1,381,0,9,5,0,2,7,3,46,46,1,11,25,6,10,39,8,7,1497,867,133,0,0,10,7
907135260,"5418 FROST DR, Ames, Iowa, USA","5418 Frost Dr, Ames, IA 50014, USA",42.0187637,-93.6920595,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,0,1,4,3,0,0,0,2,1,0,0,1,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,1,1,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,8,0,241,1,19,0,2,11,0,2,0,0,0,0,20,0,0,0,10,2,28,0,0,0,4,0,0,0,0,0,3,25,10,10,14,1,1,1,1,14,4,3,2,5,1,5,5,2,2,0,304,15,0,0,2,16
527455280,"2810 NORTHWESTERN AVE, Ames, Iowa, USA","2810 Northwestern Ave, Ames, IA 50010, USA",42.0487761,-93.6265496,0,0,1,2,0,0,1,0,0,4,1,0,0,1,0,0,1,8,15,0,1,28,6,1,0,1,9,6,0,0,0,0,0,0,0,8,0,1,0,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,7,0,0,3,1,1,0,0,1,0,2,0,478,0,25,0,1,38,0,4,0,0,0,0,50,0,0,0,9,8,34,0,0,0,1,1,0,0,0,0,0,32,0,1,5,0,0,8,2,61,15,0,8,12,3,3,4,12,11,1,598,43,0,0,9,5
527451400,"1318 BARKLEY CT, Ames, Iowa, USA","1318 Barkley Ct, Ames, IA 50010, USA",42.0515607,-93.6276116,0,0,1,2,0,0,1,0,0,3,1,0,0,1,0,0,1,9,12,0,1,23,2,0,0,1,9,6,0,0,0,0,0,0,0,6,0,1,0,1,4,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,4,0,0,0,1,2,1,0,0,0,0,0,2,0,0,7,0,0,2,1,1,0,0,1,0,6,0,440,0,27,0,2,34,0,0,0,0,0,0,48,0,0,0,8,9,32,0,0,0,1,1,0,0,0,0,0,18,0,1,7,0,0,7,2,49,15,0,6,14,3,4,6,11,10,1,557,36,0,0,10,7
528290030,"3837 WELBECK DR, Ames, Iowa, USA","3837 Welbeck Dr, Ames, IA 50010, USA",42.0596482,-93.6442059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,1,12,2,0,0,0,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,6,0,0,1,0,2,1,4,0,0,0,0,2,0,0,3,0,0,1,0,1,0,0,0,0,6,0,223,0,34,0,1,8,0,0,0,0,0,0,17,0,0,0,4,10,20,0,0,0,0,0,0,0,0,0,0,24,2,3,24,0,2,0,0,31,6,0,3,3,3,7,9,5,4,0,289,9,0,0,10,26
535154080,"327 22ND ST, Ames, Iowa, USA","327 22nd St, Ames, IA 50010, USA",42.044068,-93.6153889,0,2,1,2,0,0,1,0,0,4,1,1,2,1,0,0,1,7,15,0,0,25,5,1,0,0,3,6,0,0,0,0,0,0,0,3,0,1,0,1,4,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,4,0,0,0,2,1,0,0,0,0,0,0,0,0,10,0,0,2,1,0,0,0,1,0,3,0,582,0,10,0,1,28,1,2,0,0,0,0,46,0,0,0,12,6,33,0,0,0,1,0,0,0,0,0,0,33,1,1,4,0,0,10,5,54,9,0,3,13,2,5,3,13,13,1,673,32,0,0,6,4
909276110,"2007 COUNTRY CLUB BLVD, Ames, Iowa, USA","2007 Country Club Blvd, Ames, IA 50014, USA",42.01926419999999,-93.6399694,1,1,0,2,1,0,0,0,2,0,1,0,0,0,0,3,0,14,12,0,6,62,1,0,1,4,20,9,15,2,11,1,0,0,1,22,0,0,1,0,0,0,5,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,6,4,1,2,6,27,0,0,3,71,6,7,1,0,3,0,1,0,0,3,1,0,2,1,0,0,0,3318,0,36,0,776,0,1,0,2,182,7,129,0,0,0,1,111,0,0,0,40,14,27,1,0,2,4,0,4,0,0,0,0,788,0,3,11,0,1,7,1,103,58,1,22,19,7,36,92,7,7,3318,1245,320,1,0,18,12
914476010,"622 CRYSTAL ST, Ames, Iowa, USA","622 Crystal St, Ames, IA 50010, USA",41.9967,-93.6035383,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,2,1,1,18,0,0,0,0,5,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,76,3,6,0,3,24,0,0,0,0,0,0,13,1,0,4,21,1,27,0,2,0,9,1,0,0,1,0,0,59,1,16,10,0,0,4,1,23,7,3,0,13,2,1,1,1,1,0,132,27,0,5,2,10
535451210,"1430 CARROLL AVE, Ames, Iowa, USA","1430 Carroll Ave, Ames, IA 50010, USA",42.0368619,-93.6087016,1,2,2,2,1,0,0,1,0,2,2,1,2,1,0,0,0,11,13,0,0,22,1,1,0,0,9,5,3,0,4,0,0,0,0,5,0,1,2,0,3,0,2,8,1,2,2,0,1,3,3,0,0,0,1,5,0,2,1,1,1,0,12,0,1,10,2,0,0,1,9,25,0,0,0,17,3,0,0,0,0,0,0,0,2,10,0,0,3,1,0,0,0,69,0,11,0,844,0,7,0,3,76,1,8,0,0,0,0,54,0,0,0,21,10,33,1,1,0,6,0,0,0,0,0,2,56,1,2,8,14,0,11,6,48,21,0,5,52,12,35,22,14,14,69,1004,88,0,0,10,22
916402115,"2507 WHITE OAK DR, Ames, Iowa, USA","2507 White Oak Dr, Ames, IA 50014, USA",41.9997651,-93.6461263,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,6,0,1,13,0,0,0,3,1,0,1,0,0,0,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,2,0,0,4,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,61,0,10,0,117,2,4,0,1,23,0,1,0,0,0,0,28,0,0,0,27,4,25,0,0,0,2,1,0,0,0,0,0,84,9,22,19,0,8,3,0,27,2,3,5,1,0,7,10,2,2,61,186,25,0,0,5,27
527375160,"1608 TRUMAN DR, Ames, Iowa, USA","1608 Truman Dr, Ames, IA 50010, USA",42.0521915,-93.6321308,0,0,1,2,0,0,1,0,0,3,1,0,0,1,0,0,1,9,11,0,1,18,2,0,0,1,9,6,0,0,0,0,0,0,0,5,0,2,0,1,4,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,5,0,0,0,0,4,0,0,1,1,0,1,1,0,0,0,0,2,0,0,9,0,0,1,1,1,0,0,0,0,6,0,447,0,32,0,2,40,0,0,0,0,0,0,47,0,0,0,6,9,37,0,0,0,1,1,0,0,0,0,0,8,0,1,14,0,1,7,2,43,15,0,5,15,5,5,5,12,11,0,574,42,0,0,10,15
527252080,"3811 HOOVER AVE, Ames, Iowa, USA","3811 Hoover Ave, Ames, IA 50010, USA",42.058728,-93.630072,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,9,10,0,1,15,2,0,0,0,7,6,0,0,0,0,0,0,0,4,0,2,0,1,4,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,11,1,0,1,2,16,1,1,0,0,0,0,2,0,0,7,0,0,1,1,1,0,0,0,0,4,0,256,0,29,0,2,29,0,1,1,1,0,0,28,0,0,0,8,9,28,1,0,0,1,0,0,0,0,0,0,9,1,1,17,0,2,3,2,38,13,0,4,14,3,13,22,10,9,0,351,32,2,0,9,19
916380060,"3107 RED FOX RD, Ames, Iowa, USA","3107 Red Fox Road, Ames, IA 50014, USA",41.9941222,-93.6534126,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,78,1,4,0,1,3,0,0,0,0,0,0,11,0,0,0,28,2,26,1,0,0,2,1,0,0,0,0,0,73,14,34,11,0,4,2,0,6,1,3,0,1,0,1,4,1,1,0,104,4,0,0,3,15
533125080,"3133 MAPLEWOOD RD, Ames, Iowa, USA","3133 Maplewood Rd, Ames, IA 50014, USA",42.04808,-93.654875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,1,29,1,1,0,0,6,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,2,1,0,1,3,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,7,0,280,0,14,0,1,28,0,0,0,0,0,0,26,0,0,0,11,8,12,0,0,0,0,0,0,0,0,0,3,87,0,11,20,0,0,0,0,48,6,0,8,3,3,3,7,4,3,0,356,29,0,0,8,20
908275180,"317 HILLTOP RD, Ames, Iowa, USA","317 Hilltop Rd, Ames, IA 50014, USA",42.0194574,-93.6637103,1,1,0,2,1,0,0,1,1,1,2,0,1,0,0,1,0,9,6,0,4,32,5,0,0,5,21,12,11,2,12,1,0,0,1,13,0,4,1,0,0,0,7,3,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6,3,0,4,6,3,0,0,2,17,0,1,3,51,1,3,1,1,2,1,2,0,0,7,1,0,2,1,0,0,0,1949,0,16,0,684,1,12,0,5,93,5,66,0,0,0,0,74,0,0,0,28,9,36,0,1,2,5,1,1,0,0,0,0,457,0,8,7,0,2,8,3,62,59,1,13,30,10,20,65,11,11,1949,956,169,0,0,11,9
528348030,"2910 BAYBERRY RD, Ames, Iowa, USA","2910 Bayberry Rd, Ames, IA 50014, USA",42.053255,-93.650346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,1,16,1,0,0,0,6,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,6,0,264,0,31,0,1,19,0,0,0,0,0,0,25,0,0,0,6,10,18,0,0,0,0,0,0,0,0,0,0,33,0,5,19,0,0,0,0,36,6,0,8,3,3,1,8,4,4,0,346,20,0,0,10,19
907252190,"4717 HEMINGWAY DR, Ames, Iowa, USA","4717 Hemingway Dr, Ames, IA 50014, USA",42.0190343,-93.6836184,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,4,7,0,1,11,4,0,0,1,4,3,0,0,1,0,3,0,0,4,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,1,0,1,1,1,0,1,0,2,0,2,1,0,0,1,0,1,0,0,0,0,0,12,0,9,1,353,2,25,0,4,26,0,4,0,0,0,0,28,0,0,0,12,4,44,0,0,0,5,1,0,0,0,0,3,24,5,10,17,1,1,2,3,28,8,3,4,11,2,5,8,2,2,12,452,34,0,0,5,19
527190220,"1601 WOODHAVEN CIR, Ames, Iowa, USA","1601 Woodhaven Cir, Ames, IA 50010, USA",42.0583748,-93.6319725,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,10,10,0,1,16,2,0,0,0,9,5,0,0,0,0,0,0,0,4,0,2,0,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,10,1,0,1,1,9,1,1,0,0,0,0,2,0,0,7,0,0,1,1,1,0,0,0,0,4,0,283,0,30,0,2,26,0,0,0,1,0,0,28,0,0,0,8,10,29,0,0,0,1,0,0,0,0,0,0,11,1,1,17,0,2,3,2,40,14,0,4,11,4,12,14,10,9,0,374,28,1,0,10,19
534425015,"1925 HUNZIKER DR, Ames, Iowa, USA","1925 Hunziker Dr, Ames, IA 50010, USA",42.0417769,-93.6249861,0,2,1,2,0,0,1,0,0,4,1,1,1,1,0,0,1,5,16,0,1,38,6,1,0,1,3,6,0,0,0,0,0,0,0,11,0,1,0,1,4,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,7,0,0,1,18,5,0,0,0,0,0,0,0,0,8,0,0,2,1,0,0,0,4,0,3,0,695,0,19,0,1,56,1,18,0,0,0,0,52,0,0,0,9,5,32,0,0,0,1,1,1,0,0,0,0,33,0,0,4,0,0,10,4,69,9,0,11,13,2,9,24,11,11,4,845,76,0,0,7,4
528172060,"3016 HARRISON RD, Ames, Iowa, USA","3016 Harrison Rd, Ames, IA 50010, USA",42.0592514,-93.6518483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,11,1,0,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,1,4,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,4,0,214,0,20,0,1,9,0,0,0,0,0,0,15,0,0,0,5,7,18,0,0,0,0,0,0,0,0,0,0,50,2,7,21,0,1,0,0,25,6,0,2,3,3,2,8,4,4,0,263,10,0,0,7,22
909455060,"1510 LITTLE BLUESTEM CT, Ames, Iowa, USA","1510 Little Bluestem Ct, Ames, IA 50014, USA",42.00917099999999,-93.646557,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,2,0,8,6,0,4,33,1,0,1,4,15,7,6,1,10,0,3,0,1,8,0,0,1,0,0,0,4,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,4,1,1,0,2,5,0,0,2,9,0,4,1,3,1,0,1,0,0,4,1,0,2,1,0,0,0,176,0,27,0,370,2,0,0,2,80,6,5,0,0,0,0,55,0,0,0,25,8,17,0,0,0,3,0,3,0,0,0,0,107,1,11,8,0,0,4,1,59,39,4,8,17,5,8,21,8,8,176,547,93,0,0,11,8
527164120,"3832 BROOKDALE AVE, Ames, Iowa, USA","3832 Brookdale Ave, Ames, IA 50010, USA",42.0590431,-93.6364854,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,12,8,0,1,14,2,0,0,0,9,3,0,0,0,0,0,0,0,4,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,9,1,0,1,1,4,1,3,0,0,0,0,2,0,0,7,0,0,1,1,1,0,0,0,0,4,0,279,0,28,0,2,13,0,0,0,0,0,0,27,0,0,0,6,12,25,0,0,0,1,0,0,0,0,0,0,11,1,2,23,0,2,2,1,37,12,0,4,7,3,11,11,10,9,0,353,15,0,0,12,25
534477270,"1504 MARSTON AVE, Ames, Iowa, USA","1504 Marston Ave, Ames, IA 50010, USA",42.036972,-93.623335,1,2,2,2,1,0,0,0,0,5,2,1,2,1,0,0,1,5,18,0,1,30,5,1,0,1,10,9,2,0,0,0,0,0,0,10,0,2,1,1,5,0,1,8,0,2,3,0,1,3,3,0,0,0,1,5,0,2,1,1,1,0,9,0,2,8,2,0,0,1,8,25,0,0,1,22,7,0,0,0,1,0,0,0,0,14,0,0,3,2,0,0,0,85,0,16,0,971,0,6,0,1,111,1,34,0,0,0,1,66,0,0,0,14,5,58,0,0,0,2,1,1,0,0,0,0,40,0,0,5,0,0,13,6,62,21,0,10,52,10,34,31,19,19,85,1207,147,1,0,7,5
527105050,"3913 BERKSHIRE AVE, Ames, Iowa, USA","3913 Berkshire Ave, Ames, IA 50010, USA",42.06051129999999,-93.6392121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,1,12,2,0,0,0,7,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,10,1,0,1,1,5,1,4,0,0,0,0,2,0,0,6,0,0,1,0,1,0,0,0,0,4,0,233,0,29,0,1,8,0,0,0,0,0,0,22,0,0,0,4,11,23,0,0,0,0,0,0,0,0,0,0,16,2,3,25,0,2,1,0,33,8,0,4,3,3,12,13,8,7,0,297,9,0,0,11,27
906394040,"124 HARTFORD DR, Ames, Iowa, USA","124 Hartford Dr, Ames, IA 50014, USA",42.0237549,-93.6888295,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,3,6,0,1,6,3,0,0,0,2,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,5,0,331,1,25,0,3,15,0,2,0,0,0,0,27,0,0,0,14,3,41,0,0,0,5,1,0,0,0,0,3,13,7,8,13,1,1,2,2,19,3,3,1,7,2,5,4,2,2,0,409,20,0,0,4,15
902206240,"922 DUFF AVE, Ames, Iowa, USA","922 Duff Ave, Ames, IA 50010, USA",42.0310177,-93.6102843,1,2,1,1,1,0,0,1,0,2,3,1,2,1,0,0,0,9,13,0,0,17,1,1,0,0,17,20,4,0,4,0,1,0,0,4,0,4,2,0,2,0,3,8,1,2,2,2,1,3,3,0,0,0,0,5,0,3,0,1,1,0,13,0,1,9,2,0,0,1,8,26,0,0,0,20,5,0,0,0,0,0,0,0,0,12,0,0,3,1,0,0,0,71,0,22,0,1101,0,6,0,6,88,1,12,0,0,0,0,71,0,0,0,25,9,47,2,1,0,24,0,0,2,0,0,3,45,1,3,6,14,0,9,7,41,45,1,4,57,11,35,25,16,16,71,1307,107,0,0,9,20
909253010,"2332 DONALD ST, Ames, Iowa, USA","2332 Donald St, Ames, IA 50014, USA",42.0167723,-93.6478884,1,1,0,2,1,0,0,0,2,0,1,0,0,0,0,3,0,13,8,0,6,47,1,0,1,4,20,10,14,2,11,1,0,0,1,19,0,2,1,0,0,0,5,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,6,4,1,2,4,24,0,0,2,59,1,7,1,2,3,0,2,0,0,4,1,0,3,1,0,0,0,3389,0,31,0,682,1,1,0,2,140,7,103,0,0,0,1,100,0,0,0,33,13,13,1,0,2,3,0,3,0,0,0,0,761,0,9,12,0,1,7,1,83,58,1,19,22,8,31,77,9,9,3389,1068,252,1,0,16,13
909279080,"2108 HUGHES AVE, Ames, Iowa, USA","2108 Hughes Ave, Ames, IA 50014, USA",42.0168756,-93.6428751,1,1,0,2,1,0,0,0,2,0,1,0,0,0,0,3,0,12,8,0,6,53,1,0,1,4,20,9,15,2,11,1,0,0,1,18,0,0,1,0,0,0,5,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,6,4,1,2,5,24,0,0,2,58,1,7,1,2,3,0,2,0,0,3,1,0,2,1,0,0,0,3243,0,37,0,692,1,1,0,1,146,7,103,0,0,0,1,106,0,0,0,40,12,19,1,0,2,3,0,4,0,0,0,0,760,0,6,12,0,1,7,1,88,58,1,18,19,7,32,76,7,7,3243,1095,257,1,0,16,13
907290040,"621 SHELLEY AVE, Ames, Iowa, USA","621 Shelley Ave, Ames, IA 50014, USA",42.016875,-93.68303,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,4,7,0,1,10,4,0,0,1,4,3,0,0,1,0,3,0,0,4,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,1,0,1,1,1,0,1,0,2,0,2,1,0,0,1,0,1,0,0,0,0,0,12,0,9,1,339,2,22,0,4,27,0,4,0,0,0,0,27,0,0,0,14,4,40,0,0,0,5,1,0,0,0,0,3,29,11,11,17,1,1,2,3,27,8,3,4,11,2,5,8,2,2,12,435,35,0,0,5,19
535457020,"1315 GLENDALE AVE, Ames, Iowa, USA","1315 Glendale Ave, Ames, IA 50010, USA",42.0351843,-93.6061496,1,2,1,1,1,0,0,1,0,2,2,1,2,1,0,0,0,11,14,0,0,22,1,1,0,0,10,5,4,0,4,0,0,0,0,4,0,1,2,0,1,0,1,8,1,2,2,0,1,3,3,0,0,0,0,5,0,2,0,1,1,0,12,0,0,8,2,0,0,1,9,25,0,0,0,17,3,0,0,0,0,0,0,0,2,10,0,0,2,1,0,0,0,70,0,11,0,813,0,6,0,3,68,1,8,0,0,0,0,51,0,0,0,25,10,29,2,1,0,15,0,0,0,0,0,3,60,1,3,9,14,0,9,6,49,23,0,4,46,10,35,22,13,13,70,961,80,0,0,10,23
902204120,"1120 CARROLL AVE, Ames, Iowa, USA","1120 Carroll Ave, Ames, IA 50010, USA",42.03276959999999,-93.6086225,1,2,1,1,1,0,0,1,0,2,2,1,2,1,0,0,0,10,12,0,0,18,1,1,0,0,16,16,4,0,4,0,1,0,0,2,0,2,2,0,2,0,3,8,1,2,2,1,1,3,3,0,0,0,0,5,0,3,0,1,1,0,13,0,1,9,2,0,0,1,8,26,0,0,0,15,3,0,0,0,0,0,0,0,2,12,0,0,3,1,0,0,0,71,0,19,0,984,0,6,0,5,74,1,9,0,0,0,0,62,0,0,0,26,9,35,2,1,0,22,0,0,1,0,0,4,51,1,4,7,14,0,9,6,42,40,1,2,54,11,35,20,16,16,71,1160,89,0,0,9,21
