PID,SalePrice,Address,GrLivArea,LotArea,OverallQual,BSMT_LowQual,house_age_years,GarageCars,MasVnrType,FullBath,HalfBath,BsmtExposure_ord,SaleTypeNew,Neighborhood,BldgType,PorchSF,BSMT_HighQual,Fireplaces,Pool,BedroomAbvGr,ExterQual,OverallCond,KitchenQual,water_tower,graveyard,police,optician,slipway,bar,cinema,supermarket,hotel,stop,farmyard,christian_catholic,jewish,muslim,garden_centre,christian_lutheran,price_score
923229140,196000,501 GARDEN RD,1676,33983,0.28571428571428564,48.0,30.34794520547945,2.0,None,1,1,2,0,Mitchel,1Fam,90,1112.0,2,0,3,0.33333333333333337,0.5,0.6666666666666666,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2.4
903456060,91000,107 N RUSSELL AVE,1077,9786,0.0,1007.0,84.38630136986302,1.0,None,1,0,1,0,IDOTRR,1Fam,148,0.0,1,0,3,0.33333333333333337,0.16666666666666663,0.33333333333333337,0,0,1,0,0,4,0,4,1,0,0,1,0,0,0,4,1.5
528431120,257000,3306 CULLEN DR,1861,9801,0.7142857142857142,1341.0,1.498630136986301,3.0,Stone,3,0,3,0,Somerst,1Fam,60,0.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2.0
905107220,165000,914 ARKANSAS AVE,1458,9535,0.28571428571428564,1176.0,39.52328767123288,2.0,Brick Face,1,1,1,0,Sawyer,1Fam,0,0.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,1,0,1,0,4,0,0,1,0,0,1,0,1,0.4
903458170,103000,118 N HAZEL AVE,1208,6240,0.14285714285714285,780.0,84.05753424657534,2.0,None,1,0,1,0,IDOTRR,1Fam,135,0.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,1,1,0,4,0,4,1,0,0,1,0,0,0,4,0.8
534202030,143000,1204 28TH ST,1214,10355,0.28571428571428564,1214.0,40.52328767123288,1.0,Brick Face,2,0,1,0,NAmes,1Fam,111,0.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0.8
535101150,126000,2730 LUTHER DR 2732,1560,8668,0.28571428571428564,1560.0,39.35616438356164,3.0,None,2,0,1,0,NAmes,Duplex,0,0.0,0,0,4,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1.9
535402070,159950,1909 MAXWELL AVE,1086,13400,0.28571428571428564,508.0,40.44109589041096,2.0,Brick Face,1,0,3,0,NAmes,1Fam,0,516.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,3,-1.0
902403070,140750,712 CRAWFORD AVE,1470,10560,0.42857142857142855,738.0,88.47397260273972,2.0,None,1,1,1,0,OldTown,1Fam,0,0.0,0,0,2,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,1,1,1,0,4,0,5,1,0,2,0,0,0,0,2,0.4
528477070,270000,2513 KINGSTON DR,1795,10603,0.7142857142857142,218.0,3.4986301369863013,3.0,Stone,2,1,1,0,Somerst,1Fam,45,682.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0
908127100,118500,4025 APLIN RD,816,11841,0.42857142857142855,0.0,17.339726027397262,0.0,Brick Face,1,0,3,0,Edwards,Duplex,32,816.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,1,0,0,1,0,2,0,4,3,1,0,0,0,0,0,1,0.6
902301080,110000,515 8TH ST,1284,3500,0.28571428571428564,720.0,62.29041095890411,1.0,None,1,1,1,0,OldTown,1Fam,35,0.0,0,0,2,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,1,1,1,0,4,0,4,1,0,0,0,0,0,0,3,1.3
903475100,123000,505 NORTHWESTERN AVE,1427,5775,0.42857142857142855,483.0,94.15068493150685,1.0,None,1,0,1,0,OldTown,1Fam,136,0.0,0,0,3,0.33333333333333337,0.6666666666666665,0.6666666666666666,0,1,1,1,0,4,0,4,1,0,0,0,0,0,0,3,0.6
903226150,119000,1218 CURTISS AVE,949,6000,0.28571428571428564,949.0,84.55616438356165,2.0,None,1,0,1,0,BrkSide,1Fam,48,0.0,1,0,2,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,0,1,1,0,4,1,3,0,0,0,0,0,0,0,3,0.6
902207080,126175,1010 STAFFORD AVE,1163,5820,0.0,906.0,51.53150684931507,1.0,None,1,0,1,0,OldTown,1Fam,98,256.0,0,0,3,0.33333333333333337,0.8333333333333333,0.33333333333333337,0,1,1,1,0,4,0,2,1,0,1,0,0,0,0,2,1.5
535450210,132000,1412 DUFF AVE,1224,8064,0.42857142857142855,335.0,62.37260273972603,1.0,None,1,0,1,0,NAmes,1Fam,0,481.0,0,0,3,0.33333333333333337,0.8333333333333333,0.33333333333333337,0,1,1,1,0,4,0,2,0,0,1,0,0,0,0,3,2.6
535153070,148000,2209 BURNETT AVE,1194,8760,0.42857142857142855,1194.0,51.28219178082192,1.0,Brick Face,1,0,1,0,NAmes,1Fam,120,0.0,0,0,3,0.33333333333333337,0.5,0.33333333333333337,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0.4
905105170,134500,810 YUMA AVE,943,8398,0.28571428571428564,943.0,40.44109589041096,2.0,Brick Face,1,0,1,0,Sawyer,1Fam,0,0.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,1,-0.2
907290080,216837,4620 WEBSTER ST,1836,9100,0.5714285714285714,1836.0,2.750684931506849,2.0,None,2,0,1,0,CollgCr,1Fam,33,24.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,1,0,1,0,2,3,1,10,0,0,0,0,0,1.7
526354070,206900,2811 NORTHWOOD DR,2112,11075,0.42857142857142855,452.0,39.44109589041096,2.0,None,2,1,2,0,NAmes,1Fam,0,500.0,2,0,4,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,-1.1
903458060,109900,123 N MAPLE AVE,1196,4800,0.14285714285714285,1196.0,91.55890410958904,2.0,None,1,0,1,0,IDOTRR,1Fam,0,0.0,0,0,2,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,0,1,1,0,4,0,4,1,0,0,0,0,0,0,4,1.0
532479050,129000,1324 SCOTT CIR,1037,10751,0.28571428571428564,250.0,33.602739726027394,2.0,Brick Face,1,0,4,0,Sawyer,1Fam,47,787.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,1,1,1,0,0,1,0,3,0,0,0,0,0,1,0,1,2.1
527427090,133000,3301 POLARIS DR,767,4058,0.5714285714285714,139.0,9.41917808219178,1.0,Brick Face,1,0,3,0,NAmes,TwnhsE,40,584.0,0,0,1,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1.0
905109170,270000,3806 PHOENIX ST,1483,20062,0.5714285714285714,328.0,33.26849315068493,2.0,None,1,1,4,0,ClearCr,1Fam,0,1092.0,2,0,1,0.6666666666666666,0.6666666666666665,0.33333333333333337,0,1,1,1,0,1,0,4,0,0,0,0,0,1,0,1,2.1
905479110,125000,108 COLORADO AVE 110,1164,10880,0.28571428571428564,124.0,58.62191780821918,1.0,None,1,0,1,0,Edwards,2fmCon,48,1040.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,2,1.0
907187040,235500,5207 CERVANTES DR,1873,10820,0.5714285714285714,646.0,8.167123287671233,2.0,None,2,1,4,0,CollgCr,1Fam,123,342.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,11,0,0,0,0,0,-0.5
909451040,115000,1505 LITTLE BLUESTEM CT UNIT 107,1032,1733,0.42857142857142855,516.0,29.350684931506848,2.0,None,1,0,1,0,Blueste,Twnhs,0,0.0,1,0,2,0.33333333333333337,0.5,0.33333333333333337,1,0,0,0,0,10,0,0,3,0,1,1,0,0,0,2,0.7
905475160,125000,3208 WOODLAND ST,1089,7440,0.28571428571428564,1089.0,55.704109589041096,1.0,None,1,0,1,0,Edwards,1Fam,0,0.0,1,0,3,0.33333333333333337,0.5,0.33333333333333337,1,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3,0.3
534250370,299800,2200 VAN BUREN AVE,2715,8963,0.7142857142857142,487.0,32.52054794520548,2.0,Brick Face,3,1,1,0,NWAmes,1Fam,204,655.0,2,0,4,0.9999999999999999,1.0,0.6666666666666666,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2.1
905377010,135000,121 MCDONALD DR,1229,17140,0.14285714285714285,75.0,53.28493150684932,1.0,None,1,0,1,0,Edwards,1Fam,0,1059.0,0,0,3,0.33333333333333337,0.5,0.33333333333333337,0,1,0,1,0,2,0,4,0,0,0,0,0,1,0,1,2.0
908208020,140000,301 SUNFLOWER DR,1121,8546,0.14285714285714285,1121.0,7.167123287671233,2.0,None,2,0,1,0,Edwards,1Fam,64,0.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,1,0,0,1,0,11,0,4,2,0,0,0,0,0,0,1,0.5
531479020,76000,4603 HUTCHISON ST,784,9000,0.42857142857142855,784.0,81.8054794520548,2.0,None,1,0,1,0,SawyerW,1Fam,91,0.0,0,0,2,0.33333333333333337,0.0,0.33333333333333337,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2.5
909428280,335000,2019 ASHMORE DR,1902,17500,0.5714285714285714,496.0,51.36438356164384,2.0,None,2,0,3,0,Crawfor,1Fam,369,1406.0,2,0,3,0.6666666666666666,0.8333333333333333,0.9999999999999999,1,0,0,0,0,10,0,0,3,0,0,1,0,0,0,2,0.1
535454070,166000,133 E 13TH ST,1385,8520,0.28571428571428564,910.0,58.45479452054794,2.0,None,2,0,1,0,NAmes,1Fam,0,0.0,0,0,4,0.33333333333333337,0.16666666666666663,0.33333333333333337,0,1,1,1,0,4,0,2,1,0,1,0,0,0,0,3,-3.8
535304020,139500,1715 CLARK AVE,1008,12778,0.28571428571428564,350.0,54.038356164383565,1.0,None,1,0,1,0,NAmes,1Fam,154,658.0,0,0,2,0.33333333333333337,0.5,0.33333333333333337,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,3,0.7
527131110,247900,4207 STONE BROOKE RD,1682,6264,0.7142857142857142,1008.0,11.504109589041096,2.0,None,1,1,2,0,StoneBr,1Fam,0,656.0,1,0,1,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,1,0,0,2,0,0,2,0,1,0,0,1,2.1
534403280,160000,1618 BEL AIR DR,1251,8800,0.42857142857142855,1251.0,42.19178082191781,1.0,Brick Face,1,0,1,0,NAmes,1Fam,116,0.0,2,0,3,0.33333333333333337,0.5,0.33333333333333337,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,2,0.6
527107040,168000,1910 WYNGATE DR,1572,10364,0.42857142857142855,806.0,12.336986301369864,2.0,None,2,1,1,0,Gilbert,1Fam,40,0.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1.6
907270040,267000,608 POE AVE,2452,16226,0.7142857142857142,747.0,9.334246575342464,2.0,None,2,1,1,0,CollgCr,1Fam,50,281.0,1,0,4,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,1,0,1,0,2,3,1,11,0,0,0,0,0,0.1
903455140,127500,1127 N 2ND ST,1040,7200,0.42857142857142855,1040.0,83.55342465753425,2.0,None,1,0,1,0,IDOTRR,1Fam,132,0.0,0,0,2,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,0,1,1,0,4,0,4,1,0,0,1,0,0,0,4,0.6
907180040,204750,5322 THACKERAY DR,1786,9337,0.42857142857142855,176.0,10.334246575342464,2.0,None,2,1,1,0,CollgCr,1Fam,162,648.0,0,0,3,0.33333333333333337,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,10,0,0,0,0,0,0.6
528106020,555000,3324 STOCKBURY ST,2402,15431,0.9999999999999998,788.0,1.2493150684931509,3.0,Stone,2,0,4,0,NridgHt,1Fam,242,2306.0,2,0,2,0.9999999999999999,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,3.5
528228285,160000,2413 WESTWIND DR,1145,3203,0.5714285714285714,1129.0,4.002739726027397,2.0,Brick Face,2,0,3,0,Blmngtn,TwnhsE,116,16.0,0,0,2,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,1.8
907262080,197000,809 TENNYSON AVE,1909,8726,0.5714285714285714,872.0,4.668493150684932,2.0,None,2,1,1,0,CollgCr,1Fam,108,0.0,0,0,4,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,12,0,0,0,0,0,1.7
923225260,151400,3425 HARCOURT DR,2521,3964,0.42857142857142855,105.0,33.43561643835616,2.0,None,2,1,1,0,MeadowV,TwnhsE,20,837.0,1,0,5,0.33333333333333337,0.16666666666666663,0.33333333333333337,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3.0
535383060,59000,117 13TH ST,599,5400,0.0,416.0,69.46301369863014,0.0,None,1,0,1,0,OldTown,1Fam,81,0.0,0,0,2,0.0,0.33333333333333326,0.6666666666666666,0,1,1,1,0,4,0,2,1,0,1,0,0,0,0,3,2.1
527453050,146000,1015 KENNEDY ST,1548,2308,0.42857142857142855,498.0,33.69041095890411,2.0,None,2,1,1,0,NPkVill,TwnhsE,0,306.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1.2
527107030,187500,3914 EISENHOWER AVE,1498,13031,0.42857142857142855,99.0,11.504109589041096,2.0,None,2,1,1,0,Gilbert,1Fam,44,592.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0.1
903236130,200000,711 9TH ST,2264,7755,0.42857142857142855,1100.0,89.3890410958904,1.0,None,2,1,1,0,OldTown,1Fam,152,0.0,0,0,4,0.33333333333333337,0.8333333333333333,0.33333333333333337,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3,-1.7
534450180,116500,1413 SUMMIT AVE,858,7207,0.28571428571428564,858.0,52.12054794520548,0.0,None,1,0,4,0,BrkSide,1Fam,0,0.0,0,0,2,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,3,0.5
528275080,215000,3809 WESTLAWN DR,1889,8658,0.42857142857142855,250.0,6.252054794520548,2.0,None,2,1,1,0,Gilbert,1Fam,0,732.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,-0.2
909428340,215000,2111 ASHMORE CIR,1488,21579,0.42857142857142855,1488.0,39.69315068493151,2.0,None,2,0,1,0,Crawfor,1Fam,216,0.0,2,0,3,0.33333333333333337,0.5,0.33333333333333337,1,0,0,0,0,10,0,0,3,0,0,1,0,0,0,2,-0.1
528441080,307000,2420 YORKSHIRE CIR,1694,10084,0.7142857142857142,317.0,3.5835616438356164,2.0,Stone,2,0,3,0,Somerst,1Fam,57,1369.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,-0.7
527105130,270000,4006 HYDE AVE,2283,11792,0.7142857142857142,158.0,6.586301369863014,3.0,Brick Face,2,1,4,0,Gilbert,1Fam,46,850.0,1,0,4,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,1.2
907175060,217000,5405 THACKERAY DR,1494,9236,0.42857142857142855,279.0,9.501369863013698,2.0,None,2,0,4,0,CollgCr,1Fam,27,1200.0,0,0,3,0.33333333333333337,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,0,3,0,10,0,0,0,0,0,0.1
908228010,108500,3232 LETTIE ST,865,10042,0.42857142857142855,382.0,87.64109589041095,1.0,None,1,0,1,0,Edwards,1Fam,84,278.0,1,0,2,0.33333333333333337,0.8333333333333333,0.33333333333333337,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3,1.7
905480180,120000,3017 LINCOLN WAY,1340,9060,0.28571428571428564,0.0,50.44657534246576,1.0,Brick Face,1,0,0,0,Edwards,1Fam,180,0.0,1,0,3,0.33333333333333337,0.5,0.33333333333333337,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3,0.5
534201240,141000,1213 24TH ST,1464,8814,0.28571428571428564,732.0,40.44383561643836,2.0,None,1,1,1,0,NAmes,1Fam,40,0.0,0,0,4,0.33333333333333337,0.5,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1.4
528441020,253000,2421 YORKSHIRE CIR,1971,9675,0.5714285714285714,772.0,4.087671232876712,2.0,None,2,1,2,0,Somerst,1Fam,48,341.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.4
527164090,174000,3814 BROOKDALE AVE,1481,8125,0.42857142857142855,702.0,15.172602739726027,2.0,None,2,1,1,0,Gilbert,1Fam,36,0.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,-0.7
909277070,110000,425 BEACH AVE,1374,9260,0.28571428571428564,884.0,70.21095890410959,1.0,None,1,0,1,0,Crawfor,1Fam,100,0.0,0,0,3,0.33333333333333337,0.16666666666666663,0.33333333333333337,1,0,1,0,0,11,0,0,0,0,0,1,0,0,0,2,4.0
534400060,180500,1819 COOLIDGE DR,1425,10175,0.42857142857142855,1425.0,44.52876712328767,2.0,Brick Face,2,0,1,0,NAmes,1Fam,407,0.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,-0.3
907290210,140000,4637 TWAIN ST,848,4435,0.42857142857142855,163.0,6.3342465753424655,2.0,Brick Face,1,0,3,0,CollgCr,TwnhsE,0,685.0,0,0,1,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,1,0,1,0,2,3,1,11,0,0,0,0,0,1.2
906204150,262280,1106 IDAHO AVE,2329,11839,0.5714285714285714,390.0,18.34246575342466,2.0,Brick Face,2,1,1,0,SawyerW,1Fam,121,1085.0,1,0,4,0.33333333333333337,0.33333333333333326,0.6666666666666666,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,-0.1
531451150,128000,1307 INDIANA AVE,1266,8012,0.42857142857142855,630.0,27.51506849315069,1.0,None,1,1,1,0,SawyerW,TwnhsE,0,0.0,2,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1.3
528181080,202500,2902 ROXBORO DR,1370,6442,0.7142857142857142,1346.0,1.747945205479452,2.0,Stone,2,0,2,0,NridgHt,TwnhsE,49,24.0,1,0,2,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1.8
535106140,114500,427 24TH ST,912,10150,0.28571428571428564,912.0,49.52876712328767,1.0,None,1,0,1,0,NAmes,1Fam,0,0.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1.1
533241010,200000,2506 SHERWOOD AVE,1694,8314,0.5714285714285714,569.0,9.838356164383562,1.0,None,2,1,1,0,Somerst,1Fam,492,0.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.6
534276180,124000,2027 FERNDALE AVE,1074,7450,0.28571428571428564,894.0,51.035616438356165,2.0,None,1,0,1,0,NAmes,1Fam,72,0.0,1,0,2,0.33333333333333337,0.33333333333333326,0.6666666666666666,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1.5
527163010,175900,3835 BROOKDALE AVE,1655,10000,0.42857142857142855,763.0,17.257534246575343,2.0,None,2,1,1,0,Gilbert,1Fam,84,0.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0.7
907194020,231500,717 WILDER BLVD,1792,12435,0.5714285714285714,602.0,7.3342465753424655,2.0,Brick Face,2,1,1,0,CollgCr,1Fam,341,361.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,12,0,0,0,0,0,-0.1
907187010,217000,5225 CERVANTES DR,1779,13426,0.5714285714285714,57.0,7.671232876712328,2.0,None,2,1,2,0,CollgCr,1Fam,107,894.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,11,0,0,0,0,0,2.3
908151050,159500,417 WELLONS DR,1426,7950,0.42857142857142855,690.0,32.51780821917808,2.0,Brick Face,1,1,1,0,Edwards,1Fam,0,0.0,0,0,3,0.33333333333333337,0.5,0.33333333333333337,0,0,0,1,0,1,0,4,3,1,1,0,0,0,0,1,-0.8
528102140,462000,3209 SEDWICK ST,2772,14257,0.857142857142857,416.0,2.416438356164384,3.0,Stone,3,1,1,0,NridgHt,1Fam,64,1360.0,3,0,4,0.9999999999999999,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0.1
534125080,154000,2603 EISENHOWER AVE,1556,11700,0.42857142857142855,727.0,41.35890410958904,2.0,None,1,1,1,0,NWAmes,1Fam,0,0.0,0,0,4,0.33333333333333337,0.5,0.33333333333333337,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,1.4
528321010,403000,3318 RIDGETOP RD,2794,15138,0.7142857142857142,773.0,14.506849315068491,3.0,Brick Face,2,1,1,0,NoRidge,1Fam,348,689.0,1,0,4,0.6666666666666666,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,-3.3
914475090,190000,727 CRYSTAL ST,1285,9620,0.42857142857142855,564.0,33.35068493150685,2.0,None,2,0,1,0,Mitchel,1Fam,26,679.0,1,0,3,0.33333333333333337,0.6666666666666665,0.6666666666666666,0,2,0,0,0,0,0,0,4,1,1,0,0,0,1,1,1.6
534451120,85500,1410 SUMMIT AVE,869,5900,0.14285714285714285,440.0,83.63835616438357,0.0,None,1,0,1,0,BrkSide,1Fam,0,0.0,0,0,2,0.33333333333333337,0.6666666666666665,0.0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,3,0.8
902202090,140000,1204 STAFFORD AVE,1499,9000,0.28571428571428564,904.0,62.45753424657534,3.0,None,1,0,1,0,OldTown,1Fam,20,0.0,1,0,3,0.33333333333333337,0.5,0.33333333333333337,0,1,1,1,0,4,0,2,1,0,1,0,0,0,0,2,1.7
909131125,160000,301 STANTON AVE,1928,7082,0.28571428571428564,686.0,90.55890410958904,0.0,None,2,0,2,0,SWISU,2fmCon,228,0.0,0,0,5,0.33333333333333337,0.8333333333333333,0.33333333333333337,2,1,1,1,0,11,0,2,0,0,0,1,0,0,0,3,-0.0
909427230,266500,916 GASKILL DR,2340,9042,0.5714285714285714,877.0,69.37534246575342,1.0,None,2,0,1,0,Crawfor,1Fam,60,275.0,2,0,4,0.9999999999999999,1.0,0.6666666666666666,2,0,0,0,0,10,0,0,2,0,0,1,0,0,0,2,0.0
909475040,315000,2154 ASHMORE DR,2365,17597,0.5714285714285714,581.0,38.52328767123288,2.0,None,2,0,1,0,Crawfor,1Fam,144,1222.0,2,0,3,0.6666666666666666,1.0,0.9999999999999999,1,0,0,0,0,10,0,0,3,0,0,1,0,0,0,2,5.7
533242030,221000,2425 CAMDEN DR,1568,7180,0.7142857142857142,1568.0,5.668493150684932,2.0,None,2,0,1,0,Somerst,1Fam,266,0.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2.0
528120170,300000,3127 BECKLEY ST,1531,10872,0.857142857142857,467.0,3.0876712328767124,3.0,Stone,2,0,3,0,NridgHt,1Fam,52,1037.0,1,0,2,0.6666666666666666,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1.1
902100010,103000,626 13TH ST,960,6978,0.28571428571428564,850.0,81.3013698630137,2.0,None,1,0,1,0,OldTown,1Fam,116,0.0,0,0,2,0.6666666666666666,0.6666666666666665,0.33333333333333337,0,1,1,1,0,4,1,3,0,0,0,0,0,0,0,3,2.1
535179060,166000,202 22ND ST,1392,11900,0.42857142857142855,1392.0,51.44931506849315,2.0,Brick Face,1,1,1,0,NAmes,1Fam,192,0.0,2,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0.5
534276070,145000,2217 FERNDALE AVE,1138,10482,0.42857142857142855,81.0,49.44657534246576,1.0,Brick Face,1,0,3,0,NAmes,1Fam,0,507.0,0,0,3,0.33333333333333337,0.8333333333333333,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1.7
905452140,136900,312 CRANE AVE,1855,9525,0.42857142857142855,994.0,52.78356164383562,1.0,None,2,0,1,0,Edwards,1Fam,0,0.0,0,0,4,0.33333333333333337,0.16666666666666663,0.33333333333333337,1,1,1,1,0,11,0,4,0,0,0,0,0,1,0,1,1.9
528387030,263550,3001 VALLEY VIEW RD,2232,11692,0.7142857142857142,549.0,16.75890410958904,2.0,Brick Face,2,1,1,0,NoRidge,1Fam,165,624.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.8
534277090,140000,2105 FURMAN DR,1362,9450,0.14285714285714285,1040.0,52.36438356164384,3.0,Brick Face,1,0,1,0,NAmes,1Fam,84,0.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1.1
534104100,205000,2650 SOMERSET DR,1812,7500,0.5714285714285714,952.0,6.252054794520548,2.0,None,2,1,1,0,Somerst,1Fam,112,0.0,1,0,3,0.6666666666666666,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,1.5
902207220,295000,223 E 9TH ST,3493,18386,0.5714285714285714,1470.0,128.41643835616438,3.0,None,3,0,1,0,OldTown,1Fam,0,0.0,1,0,3,0.33333333333333337,1.0,0.6666666666666666,0,1,1,1,0,4,0,5,1,0,1,0,0,0,0,2,-1.5
902300215,153900,816 GRAND AVE,1416,12665,0.28571428571428564,876.0,93.47945205479452,3.0,None,1,1,2,0,OldTown,1Fam,194,0.0,1,0,4,0.33333333333333337,0.8333333333333333,0.33333333333333337,0,1,1,1,0,4,0,4,1,0,0,0,0,0,0,3,1.0
534176140,158500,2102 HAYES AVE,1093,10738,0.42857142857142855,301.0,41.86027397260274,2.0,None,2,0,1,0,NWAmes,1Fam,0,792.0,1,0,3,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1.1
