PID,GrLivArea,SalePrice,LotFrontage,LotArea,Street_paved,Alley,LandContour,Utilities,LandSlope,Neighborhood,BldgType,OverallQual,OverallCond,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice_log,HeatingQC_ord,LotShape_com,MSZoning_com,LF_Near_NS_RR,LF_Near_Positive_Feature,LF_Adjacent_Arterial_St,LF_Near_EW_RR,LF_Adjacent_Feeder_St,Heating_com,Electrical_com,LotConfig_com,LotFrontage_log,LotArea_log,ext_Wood_Siding,ext_Hard_Board,ext_Metal_Siding,ext_Vinyl_Siding,ext_Wood_Shingles,ext_Plywood,ext_Stucco,ext_Cement_Board,ext_Face_Brick,ext_Asbestos_Shingles,ext_Common_Brick,ext_Imitation_Stucco,ext_Other,BsmtCond_ord,BsmtQual_ord,BsmtExposure_ord,BSMT_GLQ,BSMT_ALQ,BSMT_BLQ,BSMT_LwQ,BSMT_Rec,GarageType_com,number_floors,attic,PUD,Functional_ord,1stFlrSF_log,2ndFlrSF_log,GrLivArea_log,sold_datetime,Garage_age_years,Garage_age_bin,house_age_years,Remod_age_years,Remod_age_bin
906230030,2787,269500,89.30845424706443,7976,Pave,No alley access,Level,EGWS,Gentle,SawyerW,Duplex,7,5,Hip,Standard (Composite) Shingle,Brick Face,23.0,3,3,PConc,348.0,1168.0,Y,1168,1619,0,2.0,0.0,4,2,6,2,3,8,2,3,Fin,4.0,820.0,3,3,Paved,312,0,0,0,0,0,0,No Fence,Nothing,0,10,2009,WD ,Normal,5.430558769522757,5,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,1.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.492096155820837,3.901785145303599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1,820.0,0.0,0.0,0.0,0.0,BuiltIn,2,No attic,0,7,3.0674428427763805,3.2095150145426308,3.445136968713304,2009-10-01,9.756164383561643,0-20,9.756164383561643,-1.0,No remodel
906426210,1759,233500,129.22074136917803,16698,Pave,No alley access,Hillside (downward slope on both sides),EGWS,Moderate-severe,ClearCr,1Fam,7,5,Gable,Standard (Composite) Shingle,None,0.0,4,3,PConc,649.0,1449.0,Y,944,815,0,1.0,0.0,2,1,3,1,4,7,1,3,Unf,2.0,525.0,3,3,Paved,150,193,0,0,0,0,0,No Fence,Nothing,0,6,2009,WD ,Normal,5.368286884902131,4,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Cul-de-sac lot,4.861522115376973,4.222664456717687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,800.0,0.0,0.0,0.0,0.0,Attached,2,No attic,0,7,2.974971994298069,2.9116901587538613,3.245265839457461,2009-06-01,17.427397260273974,0-20,17.427397260273974,16.424657534246574,15-30
527162110,1718,185000,74.0,10141,Pave,No alley access,Level,EGWS,Gentle,Gilbert,1Fam,7,5,Gable,Standard (Composite) Shingle,Brick Face,40.0,3,3,PConc,832.0,832.0,Y,885,833,0,0.0,0.0,2,1,3,1,3,7,1,3,Fin,2.0,427.0,3,3,Paved,0,94,0,0,291,0,0,No Fence,Nothing,0,12,2009,WD ,Normal,5.267171728403014,4,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,4.30406509320417,4.006080782716094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,0.0,0.0,0.0,0.0,Attached,2,No attic,0,7,2.9469432706978256,2.921166050637739,3.2350231594952237,2009-12-01,11.923287671232877,0-20,11.923287671232877,-1.0,No remodel
527276150,864,141000,140.0,19138,Pave,No alley access,Level,EGWS,Gentle,Gilbert,1Fam,4,5,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,744.0,864.0,Y,864,0,0,0.0,0.0,1,0,2,1,3,4,0,0,Unf,2.0,400.0,3,3,Paved,0,0,0,0,0,0,0,No Fence,Nothing,0,6,2010,WD ,Normal,5.14921911265538,5,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,4.941642422609304,4.28189655024606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,0.0,120.0,0.0,Detached,1,No attic,0,7,2.936513742478893,0.0,2.936513742478893,2010-06-01,59.45479452054794,40-60,59.45479452054794,-1.0,No remodel
907201230,1282,174000,42.0,10385,Pave,No alley access,Level,EGWS,Gentle,CollgCr,1Fam,6,6,Gable,Standard (Composite) Shingle,Brick Face,123.0,3,3,CBlock,0.0,995.0,Y,1282,0,0,0.0,1.0,2,0,3,1,3,6,0,0,Unf,3.0,672.0,2,3,Paved,386,0,0,0,0,0,0,No Fence,Nothing,0,4,2006,WD ,Normal,5.2405492482825995,3,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Cul-de-sac lot,3.7376696182833684,4.016406500871118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,0.0,595.0,0.0,400.0,0.0,Detached,2,No attic,0,7,3.1078880251827985,0.0,3.1078880251827985,2006-04-01,17.257534246575343,0-20,28.265753424657536,-1.0,No remodel
905104110,992,145000,68.0,10265,Pave,No alley access,Level,EGWS,Gentle,Sawyer,1Fam,5,7,Gable,Standard (Composite) Shingle,None,0.0,3,2,CBlock,234.0,992.0,Y,992,0,0,1.0,0.0,1,0,3,1,4,6,0,0,RFn,1.0,294.0,3,3,Paved,204,0,0,0,0,0,0,Minimum Privacy,Shed,600,7,2008,WD ,Normal,5.161368002234975,5,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.219507705176107,4.011358953706611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,758.0,0.0,0.0,0.0,Attached,1,No attic,0,7,2.9965116721541785,0.0,2.9965116721541785,2008-07-01,41.52602739726027,40-60,41.52602739726027,3.4986301369863013,0-15
914476330,1478,210000,99.6393496566492,9928,Pave,No alley access,Level,EGWS,Gentle,Mitchel,1Fam,7,5,Gable,Standard (Composite) Shingle,None,0.0,3,3,PConc,215.0,1454.0,Y,1478,0,0,1.0,0.0,2,0,3,1,3,6,1,3,Unf,2.0,506.0,3,3,Paved,114,22,0,0,0,0,0,No Fence,Nothing,0,5,2007,WD ,Normal,5.3222192947339195,3,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Cul-de-sac lot,4.601557163442221,3.9968617684906733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,1239.0,0.0,0.0,0.0,0.0,Attached,1,No attic,0,7,3.1696744340588068,0.0,3.1696744340588068,2007-05-01,16.339726027397262,0-20,16.339726027397262,15.33972602739726,15-30
907290160,848,133000,37.0,4435,Pave,No alley access,Level,EGWS,Gentle,CollgCr,TwnhsE,6,5,Gable,Standard (Composite) Shingle,Brick Face,170.0,4,3,PConc,131.0,848.0,Y,848,0,0,1.0,0.0,1,0,1,1,4,4,0,0,Fin,2.0,420.0,3,3,Paved,140,0,0,0,0,0,0,No Fence,Nothing,0,4,2006,WD ,Normal,5.123851640967086,5,Regular,"Residential, medium-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),3.6109179126442243,3.646893624167745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,717.0,0.0,0.0,0.0,0.0,Attached,1,No attic,1,7,2.9283958522567137,0.0,2.9283958522567137,2006-04-01,3.249315068493151,0-20,3.249315068493151,-1.0,No remodel
907125080,1100,145000,95.0,13015,Pave,No alley access,Level,EGWS,Gentle,CollgCr,1Fam,5,6,Gable,Standard (Composite) Shingle,None,0.0,3,4,PConc,1100.0,1100.0,Y,1100,0,0,0.0,0.0,1,1,3,1,3,5,0,0,RFn,2.0,462.0,3,3,Paved,0,0,0,0,0,0,0,No Fence,Nothing,0,6,2006,WD ,Normal,5.161368002234975,5,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,4.553876891600541,4.114444172445254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,0.0,0.0,0.0,0.0,Attached,1,No attic,0,7,3.041392685158225,0.0,3.041392685158225,2006-06-01,10.421917808219177,0-20,10.421917808219177,-1.0,No remodel
908188110,1709,134000,24.0,2522,Pave,No alley access,Level,EGWS,Gentle,Edwards,Twnhs,7,5,Gable,Standard (Composite) Shingle,Stone,50.0,4,3,PConc,970.0,970.0,Y,970,739,0,0.0,0.0,2,0,3,1,4,7,0,0,Unf,2.0,380.0,3,3,Paved,0,40,0,0,0,0,0,No Fence,Nothing,0,5,2006,WD ,Normal,5.127104798364807,5,Regular,"Residential, medium-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),3.1780538303479458,3.401745082237063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,0.0,0.0,0.0,0.0,Detached,2,No attic,1,3,2.9867717342662448,2.8692317197309762,3.232742062720737,2006-05-01,2.3315068493150686,0-20,2.3315068493150686,-1.0,No remodel
528172150,1914,279000,229.9130270341374,13215,Pave,No alley access,Level,EGWS,Gentle,NridgHt,1Fam,8,5,Gable,Standard (Composite) Shingle,Brick Face,112.0,4,3,PConc,426.0,1420.0,Y,1426,488,0,1.0,0.0,2,1,3,1,4,9,1,3,RFn,3.0,746.0,3,3,Paved,168,127,0,0,0,0,0,No Fence,Nothing,0,2,2006,WD ,Normal,5.445604203273597,5,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,5.43770109407914,4.1210671674677295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,994.0,0.0,0.0,0.0,0.0,BuiltIn,2,No attic,0,7,3.154119525515847,2.6893088591236203,3.281941933440825,2006-02-01,2.0876712328767124,0-20,2.0876712328767124,-1.0,No remodel
535350040,936,129000,74.0,5868,Pave,No alley access,Level,EGWS,Gentle,NAmes,1Fam,5,7,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,448.0,936.0,Y,936,0,0,1.0,0.0,1,0,2,1,3,4,0,0,Fin,1.0,308.0,3,3,Paved,0,0,80,0,160,0,0,No Fence,Nothing,0,5,2010,WD ,Normal,5.110589710299249,5,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.30406509320417,3.768490105171245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,248.0,0.0,240.0,Attached,1,No attic,0,7,2.971275848738105,0.0,2.971275848738105,2010-05-01,54.367123287671234,40-60,54.367123287671234,10.336986301369864,0-15
535302140,950,130000,113.02212172844747,12774,Pave,No alley access,Level,EGWS,Moderate-severe,NAmes,1Fam,5,5,Hip,Standard (Composite) Shingle,None,0.0,3,3,PConc,232.0,984.0,N,950,0,0,0.0,0.0,1,0,2,1,3,5,0,0,Unf,2.0,400.0,3,3,Paved,0,32,0,0,0,0,0,Good Wood,Nothing,0,7,2008,WD ,Normal,5.113943352306837,3,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered water/steam heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.727583567060767,4.1063269118219665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,624.0,128.0,0.0,Detached,1,No attic,0,7,2.9777236052888476,0.0,2.9777236052888476,2008-07-01,55.534246575342465,40-60,55.534246575342465,-1.0,No remodel
528108010,1600,256300,110.0,14230,Pave,No alley access,Level,EGWS,Gentle,NridgHt,1Fam,8,5,Gable,Standard (Composite) Shingle,Stone,640.0,4,3,PConc,1566.0,1566.0,Y,1600,0,0,0.0,0.0,2,0,3,1,4,7,1,4,RFn,3.0,890.0,3,3,Paved,0,56,0,0,0,0,0,No Fence,Nothing,0,7,2009,WD ,Normal,5.408748606184244,5,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,4.700480365792417,4.153204900084284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,0.0,0.0,0.0,0.0,Attached,1,No attic,0,7,3.2041199826559246,0.0,3.2041199826559246,2009-07-01,2.4986301369863013,0-20,2.4986301369863013,-1.0,No remodel
531375090,1114,142000,63.0,13072,Pave,No alley access,Level,EGWS,Gentle,SawyerW,1Fam,5,5,Gable,Standard (Composite) Shingle,None,0.0,3,3,PConc,1114.0,1114.0,Y,1114,0,0,0.0,0.0,1,1,3,1,4,6,0,0,No garage,0.0,0.0,0,0,Paved,0,39,0,0,0,0,0,No Fence,Nothing,0,8,2009,WD ,Normal,5.152288344383057,5,Regular,"Residential, low-density",0.0,0.0,0.0,1.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.143134726391533,4.11634203918834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,0.0,0.0,0.0,0.0,No garage,1,No attic,0,7,3.04688519083771,0.0,3.04688519083771,2009-08-01,-1.0,No garage,5.586301369863014,-1.0,No remodel
526353050,2117,237500,227.37634001804145,12925,Pave,No alley access,Level,EGWS,Gentle,NAmes,1Fam,6,7,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,340.0,1205.0,Y,2117,0,0,0.0,0.0,2,1,4,1,3,7,2,4,Fin,2.0,550.0,3,3,Paved,0,42,0,0,0,0,0,No Fence,Nothing,0,5,2008,WD ,Normal,5.375663613960885,5,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Corner lot,5.42660653024826,4.11143055176598,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,2,0.0,0.0,865.0,0.0,0.0,Attached,1,No attic,0,7,3.325720858019412,0.0,3.325720858019412,2008-05-01,38.35616438356164,20-40,38.35616438356164,-1.0,No remodel
909276170,1660,188700,74.0,11988,Pave,No alley access,Hillside (downward slope on both sides),EGWS,Moderate-severe,Crawfor,1Fam,6,7,Hip,Standard (Composite) Shingle,None,0.0,3,3,CBlock,389.0,715.0,Y,849,811,0,0.0,0.0,1,1,3,1,3,6,1,4,Unf,1.0,240.0,3,3,Paved,0,0,0,0,0,0,0,No Fence,Nothing,0,8,2008,WD ,Normal,5.275771900164932,2,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,">60 Amp fuse box, all Romex wiring",Inside lot (1 side frontage),4.30406509320417,4.078746734273607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,0.0,326.0,0.0,Detached,2,No attic,0,7,2.928907690243953,2.9095560292411755,3.220108088040055,2008-08-01,69.63013698630137,60+,74.63287671232877,13.591780821917808,0-15
528228295,1569,175900,51.0,3635,Pave,No alley access,Level,EGWS,Gentle,Blmngtn,TwnhsE,7,5,Hip,Standard (Composite) Shingle,Brick Face,130.0,4,3,PConc,398.0,1386.0,Y,1569,0,0,0.0,1.0,2,0,1,1,4,7,1,3,RFn,3.0,660.0,3,3,Paved,143,20,0,0,0,0,0,No Fence,Nothing,0,5,2009,WD ,Normal,5.245265839457462,5,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),3.9318256327243257,3.5605044151950564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,988.0,0.0,0.0,0.0,Attached,1,No attic,1,7,3.1956229435869368,0.0,3.1956229435869368,2009-05-01,2.3315068493150686,0-20,2.3315068493150686,-1.0,No remodel
907202050,1040,150500,61.0,8800,Pave,No alley access,Level,EGWS,Gentle,CollgCr,1Fam,5,7,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,364.0,1040.0,Y,1040,0,0,0.0,0.0,2,0,3,1,4,5,0,0,Unf,2.0,484.0,3,3,Paved,0,0,0,0,288,0,0,No Fence,Nothing,0,9,2009,WD ,Normal,5.177536499929862,3,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.110873864173311,3.9444826721501687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,0.0,0.0,532.0,144.0,Detached,1,No attic,0,7,3.0170333392987803,0.0,3.0170333392987803,2009-09-01,32.68767123287671,20-40,32.68767123287671,1.6684931506849314,0-15
916477060,2486,279900,108.62780491200216,11800,Pave,No alley access,Level,EGWS,Gentle,Timber,1Fam,7,5,Gable,Standard (Composite) Shingle,Brick Face,94.0,4,3,PConc,356.0,1122.0,Y,1146,1340,0,1.0,0.0,3,1,5,1,4,10,1,4,Fin,2.0,452.0,3,3,Paved,143,32,0,0,0,0,0,No Fence,Nothing,0,7,2007,WD ,Normal,5.447002898466162,5,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.687927405226878,4.071882007306125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,766.0,0.0,0.0,0.0,0.0,BuiltIn,2,No attic,0,7,3.059184617631371,3.127428777851599,3.395501124305626,2007-07-01,4.498630136986302,0-20,4.498630136986302,3.4986301369863013,0-15
905107240,1721,180000,78.0,10335,Pave,No alley access,Level,EGWS,Gentle,Sawyer,1Fam,5,6,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,891.0,1461.0,Y,1721,0,0,0.0,0.0,2,1,3,1,3,7,1,3,RFn,2.0,440.0,3,3,Paved,0,96,180,0,0,0,0,Minimum Privacy,Nothing,0,7,2006,WD ,Normal,5.2552725051033065,4,Slightly irregular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.356708826689592,4.0143104809633074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,0.0,0.0,570.0,Attached,1,No attic,0,6,3.2357808703275603,0.0,3.2357808703275603,2006-07-01,38.52328767123288,20-40,38.52328767123288,13.504109589041096,0-15
535305180,1008,134500,66.0,8923,Pave,No alley access,Level,EGWS,Gentle,NAmes,1Fam,5,7,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,365.0,1008.0,Y,1008,0,0,1.0,0.0,1,0,2,1,4,6,0,0,Unf,1.0,240.0,3,3,Paved,0,18,0,0,0,0,0,No Fence,Nothing,0,5,2007,WD ,Normal,5.128722284338426,4,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.189654742026425,3.9505108929859967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,643.0,0.0,0.0,Attached,1,No attic,0,7,3.0034605321095067,0.0,3.0034605321095067,2007-05-01,54.364383561643834,40-60,54.364383561643834,1.3287671232876712,0-15
531453040,1564,171000,70.0,8400,Pave,No alley access,Level,EGWS,Gentle,SawyerW,1Fam,6,6,Gable,Standard (Composite) Shingle,Brick Face,130.0,3,3,CBlock,650.0,650.0,Y,888,676,0,0.0,0.0,2,1,3,1,3,7,1,3,Unf,2.0,476.0,3,3,Paved,0,50,0,0,204,0,0,Minimum Privacy,Nothing,0,4,2010,WD ,Normal,5.232996110392154,3,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.248495242049359,3.9242792860618816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,0.0,0.0,0.0,0.0,Attached,2,No attic,0,7,2.948412965778601,2.8305886686851442,3.1942367487238292,2010-04-01,30.268493150684932,20-40,30.268493150684932,29.265753424657536,15-30
923277040,816,138000,60.0,6600,Pave,No alley access,Level,EGWS,Gentle,Mitchel,1Fam,5,8,Gable,Standard (Composite) Shingle,None,0.0,3,4,PConc,0.0,816.0,Y,816,0,0,1.0,0.0,1,0,2,1,3,4,0,0,Fin,2.0,816.0,3,3,Paved,0,0,0,0,0,0,0,No Fence,Nothing,0,6,2008,WD ,Normal,5.139879086401237,5,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.0943445622221,3.8195439355418688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,816.0,0.0,0.0,0.0,0.0,Detached,1,No attic,0,7,2.9116901587538613,0.0,2.9116901587538613,2008-06-01,23.43013698630137,20-40,26.432876712328767,5.419178082191781,0-15
528435070,1588,227000,85.0,10000,Pave,No alley access,Level,EGWS,Gentle,Somerst,1Fam,8,5,Hip,Standard (Composite) Shingle,Stone,410.0,4,3,PConc,1588.0,1588.0,Y,1588,0,0,0.0,0.0,2,0,3,1,4,7,1,4,RFn,3.0,825.0,3,3,Paved,144,45,0,0,0,0,0,No Fence,Nothing,0,12,2007,WD ,Normal,5.3560258571931225,5,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.442651256490317,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,0.0,0.0,0.0,0.0,0.0,Attached,1,No attic,0,7,3.2008504980910772,0.0,3.2008504980910772,2007-12-01,1.915068493150685,0-20,1.915068493150685,-1.0,No remodel
527454120,1055,148500,24.0,2529,Pave,No alley access,Level,EGWS,Gentle,NPkVill,Twnhs,7,6,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,677.0,1055.0,Y,1055,0,0,0.0,0.0,2,0,2,1,3,4,0,0,Unf,2.0,440.0,3,3,Paved,0,38,0,0,0,0,0,No Fence,Nothing,0,9,2008,WD ,Normal,5.171726453653231,2,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),3.1780538303479458,3.4029488293444046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,4,1,0.0,378.0,0.0,0.0,0.0,Attached,1,No attic,1,7,3.0232524596337114,0.0,3.0232524596337114,2008-09-01,31.687671232876713,20-40,31.687671232876713,-1.0,No remodel
923228290,630,84500,21.0,1936,Pave,No alley access,Level,EGWS,Gentle,MeadowV,Twnhs,4,6,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,0.0,630.0,Y,630,0,0,1.0,0.0,1,0,1,1,3,3,0,0,No garage,0.0,0.0,0,0,Paved,0,0,0,0,0,0,0,Minimum Privacy,Nothing,0,12,2007,WD ,Normal,4.926856708949693,4,Regular,"Residential, medium-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),3.044522437723423,3.286905352972375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,4,3,499.0,0.0,131.0,0.0,0.0,No garage,2,No attic,1,7,2.7993405494535817,0.0,2.7993405494535817,2007-12-01,-1.0,No garage,37.93972602739726,-1.0,No remodel
903451090,1930,149000,57.0,6876,Pave,No alley access,Level,EGWS,Gentle,IDOTRR,1Fam,6,5,Gable,Standard (Composite) Shingle,None,0.0,3,3,CBlock,198.0,720.0,Y,1146,784,0,1.0,0.0,2,0,4,1,3,8,0,0,Unf,1.0,316.0,3,3,Paved,0,0,213,0,0,0,0,Minimum Privacy,Nothing,0,8,2009,WD ,Normal,5.173186268412274,2,Regular,"Residential, medium-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.04305126783455,3.837335868015015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0.0,0.0,522.0,0.0,0.0,Attached,2,No attic,0,7,3.059184617631371,2.8948696567452528,3.285557309007774,2009-08-01,82.63835616438357,60+,82.63835616438357,59.62191780821918,45+
527354050,1353,192350,80.0,10400,Pave,No alley access,Level,EGWS,Gentle,NWAmes,1Fam,6,5,Gable,Standard (Composite) Shingle,Brick Face,253.0,3,3,CBlock,356.0,1259.0,Y,1353,0,0,1.0,0.0,2,0,2,1,3,5,1,3,RFn,2.0,478.0,3,3,Paved,240,141,0,0,0,0,0,No Fence,Nothing,0,8,2007,WD ,Normal,5.284092190642834,5,Regular,"Residential, low-density",0.0,0.0,0.0,0.0,0.0,Gas-powered forced-air heating,"Standard circuit breakers, all Romex wiring",Inside lot (1 side frontage),4.382026634673881,4.017033339298781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,903.0,0.0,0.0,0.0,0.0,Attached,1,No attic,0,7,3.131297796597623,0.0,3.131297796597623,2007-08-01,28.6,20-40,28.6,8.586301369863014,0-15
