PID,Address,longitude,latitude
909276010,400 Pearson Ave,-93.6420282,42.0191218
528176070,3701 Bridgeport Dr,-93.6552343,42.0568851
907412080,4811 Waller St,-93.684728,42.0138595
923400110,406 Ken Maril Rd,-93.6064099,41.9863433
923229100,603 Garnet Dr,-93.6044087,41.9897913
903233180,1020 Roosevelt Ave,-93.622275,42.0319929
528231030,3911 Welbeck Dr,-93.6440871,42.06054
909254070,611 Ash Ave,-93.6447206,42.0165635
527455060,1122 Johnson St,-93.625627,42.049513
534478140,803 13th St,-93.621814,42.034769
905108120,3827 Phoenix St,-93.6710189,42.0303707
905377130,214 Hickory Dr,-93.6721678,42.0240368
905201090,3431 Ross Rd,-93.6651362,42.03239320000001
905480210,3107 Lincoln Way,-93.6603237,42.022946
534278070,2102 Furman Dr,-93.6213251,42.0434951
527368010,2754 Somerset Dr,-93.6392369,42.0495147
528188090,3715 Farnham Dr,-93.649997,42.057468
535180130,223 20th St,-93.6136082,42.0422314
533210060,2706 Northridge Pkwy,-93.6456365,42.0485305
527359010,2814 Monroe Dr,-93.6357755,42.0492423
533130130,2406 Ridgetop Cir,-93.6520283,42.0455998
531371050,5429 Tennessee St,-93.6926143,42.0353967
535354050,1415 Clark Ave,-93.6174467,42.03623959999999
902106010,622 11th St,-93.6195046,42.0318869
533213020,2803 Bristol Dr,-93.6470534,42.047234
528456220,2835 Aspen Rd,-93.6474924,42.0513966
907227290,301 Rockwell Ave,-93.6834995,42.0208541
528186010,3140 Burnham Dr,-93.6545017,42.0568891
905104240,803 Yuma Ave,-93.6784637,42.02970699999999
906426090,4720 Dover Dr,-93.6819542,42.0278192
902301120,820 Wilson Ave,-93.6181195,42.0296512
902101010,518 13th St,-93.6180007,42.0342521
527450030,1463 Truman Pl,-93.6297508,42.0525803
535175070,2223 Duff Ave,-93.6143038,42.0447598
528108070,3012 Sedwick St,-93.653472,42.0628292
909281020,2010 Kildee St,-93.6399298,42.01729479999999
533213140,2703 Bristol Dr,-93.6457897,42.0471639
535302070,1823 Burnett Ave,-93.6158835,42.0410591
905480030,3122 Story St,-93.6610366,42.0235415
907200110,5106 Todd Dr,-93.6862734,42.021963
907275030,4512 Hemingway Dr,-93.6794447,42.0185858
907203110,4923 Schubert St,-93.6847676,42.0215089
527127100,1801 Waterbury Cir,-93.632615,42.0630499
528431020,3305 Kent Ave,-93.6428993,42.0552106
535379060,1407 Douglas Ave,-93.6126189,42.0360436
903205085,1010 Brookridge Ave,-93.6271037,42.0321112
531450120,1505 Kentucky Ave,-93.6880171,42.0363553
902205130,1128 Stafford Ave,-93.6075937,42.0328791
904100140,2833 Ross Rd,-93.6574324,42.0337393
923229140,501 Garden Rd,-93.6052,41.9903078
903456060,107 N Russell Ave,-93.628687,42.0231754
528431120,3306 Cullen Dr,-93.6437505,42.0552415
905107220,914 Arkansas Ave,-93.6741685,42.0309462
903458170,118 N Hazel Ave,-93.6265496,42.0235519
534202030,1204 28th St,-93.6266287,42.0480785
527127140,1814 Waterbury Cir,-93.6330611,42.0626841
535101150,2730 Luther Dr,-93.6194452,42.0492122
535402070,1909 Maxwell Ave,-93.6091728,42.0406543
902403070,712 Crawford Ave,-93.6069211,42.0285347
528477070,2513 Kingston Dr,-93.6427211,42.0524166
908127100,4025 Aplin Rd,-93.6723659,42.0200895
902301080,515 8th St,-93.617882,42.0290405
903475100,505 Northwestern Ave,-93.6223937,42.0259237
903226150,1218 Curtiss Ave,-93.6244122,42.033973
902207080,1010 Stafford Ave,-93.6075542,42.0317214
535450210,1412 Duff Ave,-93.610403,42.0361904
535153070,2209 Burnett Ave,-93.6167739,42.0442562
905105170,810 Yuma Ave,-93.6777937,42.0298839
904101170,Address missing,-93.6319131,42.0307812
907290080,4620 Webster St,-93.6819542,42.0167691
526354070,2811 Northwood Dr,-93.6176248,42.0497329
903458060,123 N Maple Ave,-93.6254611,42.02376
532479050,1324 Scott Cir,-93.6604821,42.0351875
527427090,3301 Polaris Dr,-93.625223,42.054449
905109170,3806 Phoenix St,-93.6698984,42.0297981
905479110,108 Colorado Ave,-93.6627002,42.0232181
907187040,5207 Cervantes Dr,-93.6889088,42.0181113
909451040,1505 Little Bluestem Ct UNIT 107,-93.6468011,42.0098942
905475160,3208 Woodland St,-93.6608386,42.0261364
534250370,2200 Van Buren Ave,-93.6299537,42.043957
905377010,121 McDonald Dr,-93.6709991,42.0240934
908208020,301 Sunflower Dr,-93.6679091,42.0199418
531479020,4603 Hutchison St,-93.6805827,42.0353265
909428280,2019 Ashmore Dr,-93.6404247,42.0111541
535454070,133 E 13th St,-93.609216,42.0347598
535304020,1715 Clark Ave,-93.6174467,42.0399092
527131110,4207 Stone Brooke Rd,-93.6337539,42.0614074
534403280,1618 Bel Air Dr,-93.626546,42.038937
527107040,1910 Wyngate Dr,-93.6368813,42.0604206
907270040,608 Poe Ave,-93.6835392,42.0171048
903455140,1127 N 2nd St,-93.6265693,42.024266
907180040,5322 Thackeray Dr,-93.6915052,42.0178557
528106020,3324 Stockbury St,-93.657769,42.0619012
528228285,2413 Westwind Dr,-93.642534,42.062667
907262080,809 Tennyson Ave,-93.6881138,42.015904
923225260,3425 Harcourt Dr,-93.6032218,41.9911429
535383060,117 13th St,-93.6117484,42.0347576
527453050,1015 Kennedy St,-93.625488,42.05081
527107030,3914 Eisenhower Ave,-93.6372574,42.0603121
903236130,711 9th St,-93.6209293,42.0304514
534450180,1413 Summit Ave,-93.6297557,42.0356201
528275080,3809 Westlawn Dr,-93.6427013,42.0587692
909428340,2111 Ashmore Cir,-93.642028,42.011923
528441080,2420 Yorkshire Cir,-93.6415333,42.0529176
527105130,4006 Hyde Ave,-93.6399245,42.0610265
907175060,5405 Thackeray Dr,-93.691818,42.018346
908228010,3232 Lettie St,-93.6614129,42.0213079
905480180,3017 Lincoln Way,-93.6596702,42.0229861
534201240,1213 24th St,-93.6264308,42.0458447
528441020,2421 Yorkshire Cir,-93.6415927,42.0533984
527164090,3814 Brookdale Ave,-93.6366042,42.0584988
909277070,425 Beach Ave,-93.6397318,42.0180739
534400060,1819 Coolidge Dr,-93.6298151,42.0406977
907290210,4637 Twain St,-93.682586,42.016423
906204150,1106 Idaho Ave,-93.6829467,42.0319119
531451150,1307 Indiana Ave,-93.686745,42.034904
528181080,2902 Roxboro Dr,-93.6496109,42.0580676
535106140,427 24th St,-93.6170905,42.0459456
533241010,2506 Sherwood Ave,-93.643216,42.0464344
534276180,2027 Ferndale Ave,-93.6216021,42.0429843
527163010,3835 Brookdale Ave,-93.6370001,42.0592585
907194020,717 Wilder Blvd,-93.6894135,42.0159321
907187010,5225 Cervantes Dr,-93.6897569,42.01807
908151050,417 Wellons Dr,-93.6755354,42.0186359
528102140,3209 Sedwick St,-93.6562442,42.0633202
534125080,2603 Eisenhower Ave,-93.6357332,42.0477139
528321010,3318 Ridgetop Rd,-93.657109,42.054383
914475090,727 Crystal St,-93.601402,41.9972307
534451120,1410 Summit Ave,-93.6290828,42.0357186
902202090,1204 Stafford Ave,-93.607543,42.0333759
909131125,301 Stanton Ave,-93.648799,42.02026
909427230,916 Gaskill Dr,-93.6425429,42.0143139
909475040,2154 Ashmore Dr,-93.6438297,42.0109691
533242030,2425 Camden Dr,-93.6416323,42.0466004
528120170,3127 Beckley St,-93.6549175,42.0607563
902100010,626 13th St,-93.6197816,42.0342347
535179060,202 22nd St,-93.6130937,42.0437925
534276070,2217 Ferndale Ave,-93.6236998,42.04430869999999
905452140,312 Crane Ave,-93.6658691,42.0252808
528387030,3001 Valley View Rd,-93.6520859,42.0501696
534277090,2105 Furman Dr,-93.6217209,42.0438689
534104100,2650 Somerset Dr,-93.6392369,42.04874239999999
902207220,223 E 9th St,-93.6077322,42.0304989
902300215,816 Grand Ave,-93.6199795,42.0294382
534176140,2102 Hayes Ave,-93.6316558,42.0427832
902128160,1122 Burnett Ave,-93.615211,42.032902
527451180,1315 Barkley Ct,-93.627569,42.051989
905402070,3618 Mary Cir,-93.6669782,42.0274862
916382110,3126 Red Fox Road,-93.6528582,41.9935213
534176060,2217 Fillmore Ave,-93.6320912,42.0442758
527302110,3309 Clinton Ct,-93.6369407,42.0549164
909425270,828 Ash Ave,-93.6440079,42.0145381
527404050,3305 Garner Ave,-93.6268662,42.05475180000001
905480150,103 Howard Ave,-93.658779,42.0229179
903231090,1017 Marston Ave,-93.6238185,42.0319829
531375120,5311 Kansas Dr,-93.6904346,42.0378615
906201021,4910 Ontario St,-93.6846883,42.0342602
531371070,5513 Tennessee St,-93.6931317,42.0354362
528390100,2901 Cypress Cir,-93.6504029,42.0503195
906200230,5010 Ontario St,-93.686558,42.034071
907420040,1026 Poe Ave,-93.6842128,42.0131418
916402215,2727 White Oak Dr,-93.6470766,41.99764769999999
907200290,103 Sandburg Ct,-93.6877397,42.02245689999999
908225180,3323 Tripp St,-93.6627002,42.0202044
906380050,5402 Tabor Dr,-93.6905931,42.0252631
535450190,1402 Duff Ave,-93.6104426,42.0358802
528315030,3218 Bayberry Rd,-93.6565809,42.0545255
535103070,2722 Northwood Dr,-93.6169916,42.0492122
905202090,3718 Ross Rd,-93.6689589,42.0320203
907192090,5401 Clemens Blvd,-93.6915244,42.0164818
527158090,3928 Brookdale Cir,-93.6354165,42.0600421
916326040,2508 Timberland Rd,-93.6495119,41.9985562
534403040,1310 20th St,-93.6280141,42.0417394
528220040,2719 Laurel Street,-93.6454741,42.0633385
907201280,407 Thackeray Ave,-93.6870264,42.0196979
528235180,3920 Welbeck Dr,-93.6433822,42.0606951
528231050,3901 Welbeck Dr,-93.6442455,42.0601875
907425010,4716 Twain St,-93.683127,42.015927
905103180,1122 Arizona Ave,-93.6751986,42.0329993
528228450,2414 Westwind Dr,-93.642597,42.062266
906380030,5412 Tabor Dr,-93.691082,42.025101
528445060,2524 Yorkshire St,-93.6431962,42.0529422
909252110,509 Ash Ave,-93.6447602,42.0176829
909179020,601 Hayward Ave,-93.6520859,42.0159822
907230240,Address missing,-93.6319131,42.0307812
909251050,2318 Baker St,-93.6472944,42.0177185
903231010,1125 Marston Ave,-93.6238581,42.033102
528142090,4017 Hastings Ave,-93.6527196,42.060189
907200280,108 Sandburg Ct,-93.6875019,42.02242589999999
528477040,2603 Kingston Dr,-93.6435922,42.052389
903206070,927 Ridgewood Ave,-93.6262725,42.0310557
909428190,2114 Greenbriar Cir,-93.6414739,42.0122996
528112040,3106 Stockbury St,-93.6545215,42.0619272
528142040,3108 Beckley St,-93.654066,42.0603007
902106060,1003 Wilson Ave,-93.6187922,42.0314458
527375100,1632 Truman Dr,-93.632915,42.053166
527105070,2209 Stone Brooke Rd,-93.6392963,42.0600739
909277090,2007 Kildee St,-93.6399694,42.0177959
527110130,2040 Wyngate Dr,-93.6372376,42.0612973
527375210,1500 Truman Dr,-93.6305518,42.0521818
533215030,2507 Bradford Dr,-93.647017,42.046625
906378100,5303 Tabor Dr,-93.6896419,42.02633669999999
527325090,1814 Buchanan Dr,-93.634595,42.054781
526301100,3126 Northwood Dr,-93.617882,42.0538762
535178060,2017 Kellogg Ave,-93.6150327,42.0426888
903430090,803 6th St,-93.6218198,42.0270429
534402140,1824 Arthur Cir,-93.6279745,42.0406592
908225240,223 Hilltop Rd,-93.6637103,42.0206938
534451110,1415 Crescent St,-93.6292016,42.0354445
914467040,603 Crystal St,-93.6048044,41.9972015
527451110,1344 Truman Pl,-93.6281263,42.0524006
907262020,5007 Keats St,-93.6871453,42.0163711
527376110,1607 Truman Dr,-93.631719,42.05266900000001
904301375,520 Forest Glen,-93.6601136,42.0269717
905352070,236 Trail Ridge Rd,-93.6736774,42.0252123
527145090,4028 Fletcher Blvd,-93.633614,42.060591
902427180,413 E 6th St,-93.6051407,42.0272383
903476030,722 6th St,-93.6213449,42.0265942
534400030,1903 Coolidge Dr,-93.6294984,42.0412484
533213120,2707 Bristol Dr,-93.6458689,42.0471614
528290010,3845 Welbeck Dr,-93.6442257,42.0600144
907420060,1014 Poe Ave,-93.6840147,42.0134959
907260010,5002 Clemens Blvd,-93.6869273,42.0167838
906201200,1018 Oklahoma Dr,-93.684544,42.031205
906382020,408 Hartford Dr,-93.688889,42.0258972
532376160,3905 Toronto St,-93.6709397,42.0357813
910202070,113 S Maple Ave,-93.6254809,42.0222332
528150120,3305 Harrison Rd,-93.6565809,42.05969959999999
902101050,1211 Clark Ave,-93.6174071,42.03376859999999
909250070,2316 Knapp St,-93.6471549,42.0189011
535476240,1409 Meadowlane Ave,-93.6040724,42.03573220000001
528228405,2332 Westwind Dr,-93.640973,42.062174
905202230,3604 Ross Rd,-93.6668364,42.0319484
527210060,1401 Panoramic Ct,-93.6292412,42.0608549
528228460,4108 Brickman Ave,-93.642882,42.062241
528112020,3120 Stockbury St,-93.6552343,42.0619817
528290180,2414 Welbeck Dr,-93.6420678,42.0577081
907254050,505 Poe Cir,-93.6844109,42.0181975
904100040,2908 Ontario St,-93.6579275,42.0341678
534126060,2645 Cleveland Dr,-93.634079,42.048656
535402010,104 E 20th St,-93.610355,42.0417879
534403080,1218 20th St,-93.626787,42.0417781
532351140,4301 Toronto St,-93.677205,42.036535
903426010,1012 9th St,-93.6241945,42.0299815
531367050,5505 Maryland St,-93.692872,42.0364507
533213130,2705 Bristol Dr,-93.645838,42.047193
907185060,5218 Thackeray Dr,-93.6887499,42.0184944
905427010,3312 Oakland St,-93.6623833,42.0280189
908102100,202 S Dakota Ave,-93.6783484,42.0210189
527145080,4024 Fletcher Blvd,-93.633712,42.060515
534250300,2323 McKinley Cir,-93.6297557,42.04500609999999
905301050,4200 Arizona Cir,-93.6755965,42.0286994
534202180,1231 25th St,-93.6273412,42.0466657
531450170,1531 Kentucky Ave,-93.6880567,42.0373583
533212120,2607 Stange Rd,-93.6452354,42.0473746
902109120,627 9th St,-93.6198608,42.0304077
535450310,1524 Duff Ave,-93.6104228,42.0378315
903201030,"Andy Larson, 1228 Orchard Dr",-93.6284495,42.0336913
533236060,2508 Bristol Dr,-93.64274,42.0469043
908102130,213 Todd Cir,-93.6778179,42.0206729
905105070,911 Arizona Ave,-93.6763278,42.03093519999999
533241030,2509 Camden Dr,-93.6426617,42.046452
923228260,721 Garnet Dr,-93.6019898,41.9917497
534204030,2509 Melrose Ave,-93.6249663,42.0467792
535477020,1534 Meadowlane Ave,-93.6035186,42.0379128
907192130,5427 Clemens Blvd,-93.6925351,42.0163528
534151120,2137 Prairie View E,-93.6378117,42.0429943
908102170,237 Todd Cir,-93.6777937,42.0198388
907401050,905 Tennyson Ave,-93.688121,42.014791
902105060,1103 Burnett Ave,-93.6158638,42.0322718
534431050,720 Murray Dr,-93.621424,42.0390308
528344060,3211 Magnolia Cir,-93.652845,42.053014
909452114,1309 Big Bluestem Ct,-93.6452354,42.0105188
909455040,1506 Little Bluestem Ct,-93.646275,42.009134
534276190,2021 Ferndale Ave,-93.6216021,42.0428298
907253060,4916 Hemingway Dr,-93.686189,42.018354
902329090,700 Kellogg Ave,-93.6134894,42.0280968
527453160,1119 Kennedy St,-93.626837,42.05079
903233080,1021 Harding Ave,-93.6216615,42.0321474
528292060,2416 Grant Cir,-93.6421074,42.0567416
909256120,715 Lynn Ave,-93.6465816,42.0155772
906223220,1003 Vermont Ct,-93.6824297,42.0307787
535153150,2312 Clark Ave,-93.6173082,42.0453402
527163080,3804 Eisenhower Ave,-93.6377127,42.0583865
907414080,4812 Waller St,-93.6849261,42.01350540000001
527402090,1309 Jefferson St,-93.6280983,42.0555477
535426260,1605 Crestwood Cir,-93.6060111,42.03876169999999
528322020,3240 Evergreen Rd,-93.6565809,42.0532899
908152180,407 Jeffrey Ln,-93.6746637,42.019282
909131170,327 Stanton Ave,-93.6487194,42.0194892
527146135,4019 Stone Brooke Rd,-93.6315766,42.0603179
907255010,527 Brown Ct,-93.6857385,42.0172856
528142110,3049 Harrison Rd,-93.6534918,42.0599522
533223030,2508 Eaton Ave,-93.645261,42.04670309999999
907131120,5312 Norris St,-93.6907912,42.020775
534201130,2507 Tyler Ave,-93.628215,42.0467381
528366050,3120 Sycamore Rd,-93.6540462,42.0493543
528340030,3031 Bayberry Rd,-93.6532344,42.0537244
903475020,924 6th St,-93.6237959,42.0266072
908152290,403 Beedle Dr,-93.6734752,42.0188563
527163100,3812 Eisenhower Ave,-93.6377523,42.0587327
916477020,2402 Sundown Dr,-93.6484823,41.9940274
535456010,1325 Maxwell Ave,-93.6071783,42.0355383
534129080,1700 Pierce Ct,-93.6313985,42.0462094
535101020,2721 Kellogg Ave,-93.6187527,42.048983
528320060,3327 Goldenrod Cir,-93.6582693,42.0538024
903234220,1106 Harding Ave,-93.6211668,42.0324141
911370520,1516 Golden Aspen Dr,-93.615985,42.008806
528218020,4309 Crestmoor Ave,-93.6466608,42.06323829999999
902325050,817 Kellogg Ave,-93.6141226,42.0296223
905427070,543 Forest Glen,-93.6608359,42.0280295
907252050,4927 Hemingway Dr,-93.6869075,42.0181175
907253130,4730 Hemingway Dr,-93.68399490000002,42.0185779
903429080,702 Hodge Ave,-93.6213449,42.0279851
527451060,1450 Truman Pl,-93.6294609,42.0523069
907418040,822 Poe Ave,-93.6834599,42.0153685
911226030,116 Cherry Ave,-93.6041021,42.022219
535402230,133 E O'Neil Dr,-93.6089983,42.0401165
527427230,3409 Polaris Dr,-93.6245903,42.0556151
903204030,1212 13th St,-93.6263121,42.0343381
923225360,548 Meadow Ct,-93.6039012,41.9917414
903202120,1036 Ridgewood Ave,-93.6263121,42.0325611
527455050,1124 Johnson St,-93.625667,42.049453
903231190,1024 Curtiss Ave,-93.6243726,42.03212
528275110,3814 Brickman Ave,-93.6429785,42.05918519999999
906202040,1118 Oklahoma Dr,-93.6852768,42.03236039999999
902401130,Address missing,-93.6319131,42.0307812
528382030,2907 Arrowwood Cir,-93.6503831,42.0528495
907200190,5113 Schubert St,-93.6863131,42.0214981
531451110,1405 Indiana Ave,-93.686755,42.035508
906340130,5217 Tabor Dr,-93.688889,42.0267085
923400025,202 Ken Maril Rd,-93.6089417,41.9863214
528480130,2527 Clayton Dr,-93.6433744,42.0514498
534277070,2119 Furman Dr,-93.6216021,42.0442202
907203060,4901 Schubert St,-93.6834995,42.0212405
528480160,2615 Clayton Dr,-93.6440475,42.0514671
907135050,5440 Frost Dr,-93.6923964,42.0193904
916403010,2726 White Oak Dr,-93.6464431,41.99766779999999
528482020,2422 Kingston Dr,-93.6415135,42.0520494
905451320,3630 Story St,-93.6677507,42.0239652
907135260,5418 Frost Dr,-93.6920595,42.0187637
527455280,2810 Northwestern Ave,-93.6265496,42.0487761
527451400,1318 Barkley Ct,-93.6276116,42.0515607
528290030,3837 Welbeck Dr,-93.6442059,42.0596482
535154080,327 22nd St,-93.6153889,42.044068
909276110,2007 Country Club Blvd,-93.6399694,42.01926419999999
914476010,622 Crystal St,-93.6035383,41.9967
535451210,1430 Carroll Ave,-93.6087016,42.0368619
916402115,2507 White Oak Dr,-93.6461263,41.9997651
527375160,1608 Truman Dr,-93.6321308,42.0521915
527252080,3811 Hoover Ave,-93.630072,42.058728
916380060,3107 Red Fox Road,-93.6534126,41.9941222
533125080,3133 Maplewood Rd,-93.654875,42.04808
908275180,317 Hilltop Rd,-93.6637103,42.0194574
528348030,2910 Bayberry Rd,-93.650346,42.053255
907252190,4717 Hemingway Dr,-93.6836184,42.0190343
527190220,1601 Woodhaven Cir,-93.6319725,42.0583748
534425015,1925 Hunziker Dr,-93.6249861,42.0417769
528172060,3016 Harrison Rd,-93.6518483,42.0592514
909455060,1510 Little Bluestem Ct,-93.646557,42.00917099999999
527164120,3832 Brookdale Ave,-93.6364854,42.0590431
534477270,1504 Marston Ave,-93.623335,42.036972
527105050,3913 Berkshire Ave,-93.6392121,42.06051129999999
906394040,124 Hartford Dr,-93.6888295,42.0237549
902206240,922 Duff Ave,-93.6102843,42.0310177
909253010,2332 Donald St,-93.6478884,42.0167723
909279080,2108 Hughes Ave,-93.6428751,42.0168756
907290040,621 Shelley Ave,-93.68303,42.016875
535457020,1315 Glendale Ave,-93.6061496,42.0351843
902204120,1120 Carroll Ave,-93.6086225,42.03276959999999
535301170,1912 Wilson Ave,-93.6181986,42.0411988
923228230,727 Garnet Dr,-93.6017804,41.9918196
923202060,3405 Emerald Dr,-93.6086818,41.9918997
904302260,250 Campus Ave,-93.6566799,42.0271186
909275250,430 Ash Ave,-93.6439683,42.0180944
531452080,1412 Indiana Ave,-93.6859786,42.0357543
528138020,4112 Hastings Ave,-93.6521651,42.0611719
905101330,3915 Quebec St,-93.6722733,42.0335565
916475110,2321 Sundown Dr,-93.6478488,41.9945113
534128020,1630 Johnson St,-93.6329099,42.0486665
909475300,2133 Coneflower Ct,-93.6439287,42.0091689
527358090,2966 Monroe Dr,-93.6345654,42.0512071
909250120,419 Lynn Ave,-93.6467004,42.0183942
909254150,620 Lynn Ave,-93.6461065,42.0162878
905202190,1010 Jarrett Cir,-93.667554,42.031662
527353060,2129 Stevenson Dr,-93.638333,42.05248599999999
905478220,3123 Story St,-93.6605613,42.023943
902456015,115 Center Ave,-93.6070398,42.0234697
916402015,2505 Green Hills Dr,-93.6450374,41.9997803
905426100,413 Hawthorne Ave,-93.6629775,42.0269955
923228220,721 Meadow Pl,-93.601443,41.9918749
527182020,3916 Fletcher Blvd,-93.634231,42.059599
528175060,2905 Roxboro Dr,-93.64976,42.05857899999999
909451180,1505 Little Bluestem Ct UNIT 106,-93.6466105,42.0095691
908102040,234 S Dakota Ave,-93.678304,42.019937
903230110,1011 Curtiss Ave,-93.6248872,42.0316789
906223210,1007 Vermont Ct,-93.6824098,42.0309918
527377030,1509 Jackson Dr,-93.6310791,42.049934
905101260,3815 Quebec St,-93.6704052,42.0335699
903426180,807 Hodge Ave,-93.6219665,42.02912250000001
916475020,2402 Suncrest Dr,-93.6484742,41.9950894
905200490,1210 Garfield Cir,-93.6688228,42.0336029
905401045,516 Oliver Cir,-93.6658739,42.02940419999999
902205090,1106 Stafford Ave,-93.6075542,42.0323395
910205130,210 S Hazel Ave,-93.6264704,42.0211974
528280130,2427 Welbeck Dr,-93.6423449,42.0581627
534127130,2638 Cleveland Dr,-93.6335163,42.0483246
526353030,3004 Northwood Dr,-93.6169916,42.051452
903481100,1017 N 2nd St,-93.6246101,42.0242312
535402120,1809 Maxwell Ave,-93.6078939,42.0400162
527302210,3314 Clinton Ct,-93.63623280000002,42.0551708
532378130,1309 Garfield Ave,-93.6699097,42.03488710000001
902301130,824 Wilson Ave,-93.618159,42.0297659
902103100,611 11th St,-93.6190444,42.032287
535454100,115 E 13th St,-93.6099282,42.0347374
909250040,2324 Knapp St,-93.6477098,42.0188839
902325070,803 Kellogg Ave,-93.614083,42.0291213
533125140,3118 Greenwood Rd,-93.653808,42.04842600000001
924100060,3502 Jewel Dr,-93.5997745,41.9910916
533251120,2810 Pinehurst Cir,-93.645728,42.0445009
907414020,4914 Waller St,-93.686214,42.0138699
535451110,1415 Stafford Ave,-93.6081279,42.0363584
535302130,1802 Clark Ave,-93.6168531,42.0405072
905402110,3603 Woodland St,-93.666186,42.0267002
534175100,2207 Hayes Ave,-93.6329621,42.0437076
527164060,3801 Columbine Ave,-93.63608,42.058095
907270050,614 Poe Ave,-93.6835194,42.01689289999999
528178010,3815 Valley View Rd,-93.6552343,42.0585068
907200230,5129 Schubert St,-93.6872641,42.0215062
527162090,3809 Eisenhower Ave,-93.6383461,42.0585595
527450460,1220 Truman Pl,-93.6268959,42.0519222
528106120,3337 Weston Dr,-93.658222,42.0614974
528294070,3808 Hyde Ave,-93.6409196,42.058285
535455090,1312 Carroll Ave,-93.608662,42.0350475
535176070,2204 Duff Ave,-93.6130937,42.0444491
902405070,223 E 6th St,-93.6075739,42.02741320000001
535478090,607 E 13th St,-93.6045868,42.0347504
907202130,5011 Emerson Dr,-93.6851242,42.019952
902100030,618 13th St,-93.6194103,42.0342847
902105050,1111 Burnett Ave,-93.6158638,42.0325423
534252270,2218 Northwestern Ave,-93.6255402,42.0444631
532377050,4004 Toronto St,-93.6726432,42.0355725
534177210,2216 Fillmore Ave,-93.6316162,42.0444839
533221030,2723 Hampton St,-93.6466014,42.046192
909175030,421 Hayward Ave,-93.6520661,42.018282
528164040,3332 Foxley Dr,-93.6583235,42.0584858
527402240,1111 Garner Cir,-93.6260746,42.05466089999999
528181070,2904 Roxboro Dr,-93.649761,42.05803
535152130,2103 Clark Ave,-93.6173082,42.0431773
535353160,1320 Grand Ave,-93.6201378,42.0351892
907420080,1002 Poe Ave,-93.6838562,42.0138101
907410130,705 Poe Ave,-93.6840741,42.0164888
534403410,1904 Bel Air Dr,-93.6273412,42.04129710000001
533205110,2825 Buckingham Ct,-93.6482645,42.0476841
907262050,5025 Keats St,-93.6878982,42.0164242
902405100,604 Carroll Ave,-93.6084444,42.0272313
534251280,2117 Northwestern Ave,-93.6261735,42.0436707
533205060,2838 Buckingham Ct,-93.648711,42.047147
907405130,827 Miller Ave,-93.6869075,42.0152194
924100050,3418 Jewel Dr,-93.5998393,41.9912681
923225370,546 Meadow Ct,-93.603968,41.991715
906203120,4811 Idaho Cir,-93.684289,42.03277
903400220,836 Brookridge Ave,-93.6273808,42.030055
911370530,1506 Golden Aspen Dr,-93.615971,42.009076
528235120,3834 Welbeck Dr,-93.643612,42.0596284
532477040,3320 Kingman Rd,-93.661809,42.03728900000001
528228430,2404 Westwind Dr,-93.6419,42.0623
527357110,2918 Eisenhower Ave,-93.6370991,42.0506636
907202100,5000 Emerson Dr,-93.6845695,42.0196607
534127190,2749 Cleveland Dr,-93.6338758,42.0493177
535125070,2720 Thompson Dr,-93.6153097,42.0488209
535401080,1804 Maxwell Ave,-93.6073674,42.0402388
534403400,1909 Bel Air Cir,-93.6270245,42.0414616
908188150,3820 Marigold Dr,-93.6699303,42.018645
527427160,3315 Polaris Dr,-93.6252038,42.0550745
528326060,3109 Almond Rd,-93.6530166,42.05587440000001
531385130,1320 Nebraska Ave,-93.688889,42.0352458
906230030,905 N Dakota Ave,-93.6791607,42.0309412
906426210,611 Chelsea Ct,-93.6799701,42.0274746
527162110,3806 Berkshire Ave,-93.6388608,42.0583888
527276150,917 Top-O-Hollow Rd,-93.6235415,42.0569417
907201230,5136 Emerson Dr,-93.6875416,42.0196814
905104110,925 Yuma Ave,-93.6774735,42.0314116
914476330,3009 Turquoise Cir,-93.6027471,41.9954877
907290160,4623 Twain St,-93.681905,42.016425
907125080,5402 Schubert St,-93.6921784,42.0219668
908188110,3838 Marigold Dr,-93.6702987,42.018647
528172150,3105 Roxboro Dr,-93.6534126,42.059028
535350040,614 16th St,-93.619188,42.0381162
535302140,1812 Clark Ave,-93.6168135,42.04074019999999
528108010,3130 Sedwick St,-93.655571,42.0628397
531375090,5325 Kansas Dr,-93.6911083,42.0379557
526353050,2907 Duff Ave,-93.6163289,42.051446
909276170,2037 Country Club Blvd,-93.6415135,42.01867439999999
528228295,2407 Westwind Dr,-93.642105,42.062692
907202050,5020 Emerson Dr,-93.685679,42.0194706
916477060,Address missing,-93.6319131,42.0307812
905107240,4024 Arkansas Dr,-93.6737525,42.0312106
535305180,1706 Clark Ave,-93.6168333,42.0395615
531453040,1322 Illinois Ave,-93.6848072,42.035338
923277040,3823 Viola Mae Ave,-93.6040922,41.9876361
528435070,2514 Dalton St,-93.6427805,42.0540173
527454120,1117 Johnson St,-93.626086,42.049838
923228290,715 Garnet Dr,-93.6023447,41.9916667
903451090,308 N Russell Ave,-93.6280932,42.0255123
527354050,2000 Polk Dr,-93.6354363,42.0531104
526351010,630 River Oak Dr,-93.6193859,42.0526704
908128110,4023 Marigold Dr,-93.672762,42.0190722
905427050,3218 Oakland St,-93.6613139,42.0279371
923230200,736 Garnet Dr,-93.6011328,41.9914306
528228565,2415 Lakeside Dr,-93.641767,42.063391
